Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
2777.5958,46.29326333,-64.341,-99.1451,-98.546,-97.4026,-95.0828,-91.7488,-90.8389,2.6415,3.1992,3.6254,3.9865,3.8263,2.2248
2778.5922,46.30987,-63.9488,-99.2514,-98.6844,-97.3425,-95.0831,-91.8468,-90.7436,2.635,3.2783,3.6028,3.9784,3.8385,2.2439
2779.6139,46.32689833,-63.8511,-99.1194,-98.6119,-97.3365,-95.0684,-91.9659,-90.1912,2.6636,3.2467,3.63,3.95,3.7391,2.1718
2780.5422,46.34237,-63.8742,-99.2345,-98.6182,-97.5132,-94.9439,-91.7782,-90.4616,2.6673,3.2783,3.6335,4.0055,3.8336,2.1918
2781.4962,46.35827,-64.5301,-98.9135,-98.7155,-97.4479,-94.9989,-91.7316,-90.7171,2.6632,3.2851,3.6593,3.9763,3.8934,2.4239
2782.4834,46.37472333,-64.5246,-99.123,-98.7049,-97.4144,-95.0645,-91.752,-90.7999,2.6392,3.2466,3.6582,3.9899,3.7717,2.4358
2783.5015,46.39169167,-63.9343,-99.1235,-98.5901,-97.4587,-95.0205,-91.9434,-90.8809,2.6432,3.2467,3.6471,3.9722,3.7877,2.232
2784.5293,46.40882167,-63.8431,-99.2515,-98.4331,-97.4352,-94.988,-91.6802,-90.7294,2.6365,3.2654,3.6256,3.9829,3.8544,2.125
2785.5374,46.42562333,-63.7792,-99.0988,-98.6486,-97.5408,-94.9897,-91.6697,-90.2672,2.6769,3.293,3.6463,3.9832,3.8533,2.091
2786.5434,46.44239,-64.3808,-99.1277,-98.6678,-97.46,-95.0333,-91.7979,-90.5407,2.6437,3.2139,3.645,4.0136,3.8153,2.4082
2787.5454,46.45909,-64.5803,-99.0318,-98.6262,-97.5137,-94.9721,-91.6935,-89.8594,2.5968,3.2252,3.6187,4.0115,3.8429,2.2093
2788.5514,46.47585667,-64.0714,-99.2469,-98.5361,-97.4216,-95.0073,-91.805,-90.2885,2.6463,3.3449,3.6353,3.9849,3.7994,2.3931
2789.4852,46.49142,-63.8398,-99.1303,-98.6716,-97.5079,-95.0155,-91.9634,-90.7138,2.6033,3.2046,3.6197,3.9874,3.8179,2.0955
2790.4852,46.50808667,-63.7172,-99.1848,-98.5344,-97.3624,-95.062,-91.9069,-90.299,2.6672,3.201,3.642,4.0182,3.8727,2.1267
2791.4872,46.52478667,-64.2598,-99.0071,-98.6669,-97.4738,-95.0777,-91.7984,-90.4104,2.6838,3.3039,3.665,3.9947,3.9068,2.1771
2792.4852,46.54142,-64.6086,-99.0557,-98.554,-97.4463,-94.992,-91.7242,-90.3253,2.6489,3.2549,3.6554,3.9923,3.8028,2.2447
2793.4915,46.55819167,-64.3167,-99.0006,-98.6335,-97.5357,-94.9787,-91.7404,-90.5554,2.6657,3.2603,3.6295,3.962,3.9136,2.2227
2794.494,46.5749,-63.8725,-99.2717,-98.6202,-97.3932,-95.044,-91.9894,-90.2459,2.6725,3.2399,3.619,3.9811,3.7959,2.1271
2795.4912,46.59152,-63.7392,-99.1325,-98.5634,-97.3909,-95.1572,-91.747,-90.5463,2.6993,3.2912,3.6418,3.9819,3.926,2.1303
2796.4993,46.60832167,-63.9528,-99.1787,-98.5825,-97.4902,-95.0195,-91.5032,-90.5335,2.613,3.2447,3.658,3.9731,3.794,2.0415
2797.4205,46.623675,-64.3305,-99.1182,-98.6951,-97.5004,-94.9083,-91.5767,-90.3546,2.6578,3.2643,3.6364,3.9717,3.789,2.1619
2798.3787,46.639645,-64.4572,-98.8948,-98.748,-97.5179,-95.0072,-91.9052,-90.7112,2.5997,3.2177,3.628,3.9893,3.9635,2.1986
2799.3898,46.65649667,-63.9737,-99.1889,-98.5771,-97.3723,-95.0293,-91.7361,-90.491,2.6315,3.2098,3.6599,3.9403,3.9115,2.1313
2800.2998,46.67166333,-63.8427,-99.1226,-98.6575,-97.5503,-95.1087,-91.5647,-90.3342,2.6239,3.3185,3.6119,3.9732,3.927,2.2025
2801.3122,46.68853667,-63.6903,-99.0529,-98.689,-97.3718,-94.9761,-91.5902,-90.0109,2.6304,3.2112,3.6268,4.0058,3.8024,2.314
2802.3142,46.70523667,-64.2203,-98.98,-98.7008,-97.5259,-95.0586,-91.5517,-90.4344,2.6223,3.2355,3.6483,3.9899,3.8286,2.0354
2803.2994,46.72165667,-64.4217,-98.7751,-98.6764,-97.3575,-95.0223,-91.9647,-90.9374,2.6084,3.2165,3.6182,3.9605,3.9162,2.2263
2804.2522,46.73753667,-64.1468,-99.189,-98.5279,-97.4185,-94.9953,-91.7371,-90.5032,2.6737,3.2866,3.6396,3.9824,3.7649,2.2097
2805.2502,46.75417,-63.8357,-99.2257,-98.6554,-97.4468,-94.998,-91.671,-90.5762,2.6555,3.2571,3.6424,3.9796,3.782,1.9952
2806.2213,46.770355,-63.7531,-99.2128,-98.5561,-97.4422,-94.9771,-91.4875,-90.3997,2.6729,3.2594,3.6281,3.9925,3.844,1.994
2807.178,46.7863,-63.834,-99.1269,-98.659,-97.5111,-94.9963,-91.752,-90.2274,2.6345,3.2762,3.6456,3.9734,3.7951,2.0661
2808.1593,46.802655,-64.4888,-98.9498,-98.7004,-97.3878,-94.9684,-91.7705,-90.2044,2.6351,3.2464,3.6111,3.996,3.852,2.093
2809.0476,46.81746,-64.4222,-98.9829,-98.5471,-97.3911,-95.011,-91.9491,-90.5174,2.6265,3.2438,3.6377,3.9843,3.8915,2.1175
2809.9499,46.83249833,-63.8285,-99.2764,-98.6244,-97.4574,-95.1142,-92.0089,-90.3553,2.6532,3.2638,3.6102,3.9493,3.7767,2.2393
2810.9454,46.84909,-63.7301,-99.0943,-98.69,-97.4387,-95.0094,-91.7278,-89.6672,2.6523,3.2516,3.5981,3.9644,3.8155,2.1195
2811.9392,46.86565333,-63.7756,-99.0931,-98.6479,-97.4381,-95.0959,-91.8459,-90.1116,2.6545,3.2393,3.592,3.9553,3.8065,2.0447
2812.8923,46.88153833,-64.2965,-99.0958,-98.5754,-97.4386,-94.9405,-91.6594,-90.0019,2.6072,3.2119,3.6364,4.0066,3.8408,2.2962
2813.8619,46.89769833,-64.4999,-98.8147,-98.5393,-97.487,-94.9659,-91.5112,-90.4806,2.6087,3.1857,3.6175,3.9996,3.868,2.2344
2814.8634,46.91439,-64.1361,-99.2132,-98.6326,-97.5137,-94.9749,-91.6939,-90.108,2.6087,3.2155,3.6159,3.9735,3.809,2.0379
2815.8634,46.93105667,-63.8286,-99.1682,-98.6501,-97.4055,-95.0124,-91.8764,-90.0957,2.6323,3.2556,3.6318,3.9764,3.8549,2.1399
2816.8714,46.94785667,-63.5601,-99.0985,-98.7471,-97.4251,-95.0334,-91.6351,-90.1558,2.634,3.2301,3.644,3.9937,3.8566,2.1768
2817.8754,46.96459,-64.0823,-99.1277,-98.5562,-97.4748,-95.0292,-91.6488,-90.0637,2.6372,3.2094,3.5984,3.9758,3.9093,1.9696
2818.8774,46.98129,-64.4504,-98.8206,-98.5667,-97.4702,-94.9777,-91.5598,-90.943,2.6109,3.2657,3.6402,3.9662,3.7723,2.1864
2819.8693,46.99782167,-64.341,-99.1233,-98.6948,-97.4441,-94.9928,-91.7569,-90.376,2.6355,3.247,3.6277,4.009,3.8627,2.2757
2820.8493,47.014155,-63.7432,-99.0903,-98.4485,-97.5248,-94.9529,-91.668,-90.4854,2.6211,3.3196,3.5863,4.0131,3.9199,2.0007
2821.5743,47.02623833,-63.8151,-99.3049,-98.6902,-97.3903,-95.0754,-91.6612,-90.1689,2.6638,3.2557,3.5886,3.9679,3.7948,2.1104
2822.5489,47.04248167,-63.6109,-99.282,-98.5422,-97.385,-94.9736,-91.7544,-90.0428,2.6513,3.2446,3.6218,3.9767,3.8511,2.0815
2823.5428,47.05904667,-64.3233,-98.9981,-98.591,-97.4671,-94.862,-91.6855,-90.5703,2.6478,3.1877,3.6463,3.9877,3.7796,2.1945
2824.5178,47.07529667,-64.4071,-98.9056,-98.6855,-97.4358,-94.9575,-91.7734,-90.4931,2.5782,3.227,3.636,3.9741,3.7511,2.1968
2825.4714,47.09119,-64.1369,-99.184,-98.4883,-97.3975,-94.936,-91.6241,-90.1388,2.6274,3.2471,3.5664,3.9702,3.846,2.1919
2826.414,47.1069,-63.793,-99.221,-98.6742,-97.4418,-94.9521,-91.7535,-90.7578,2.6619,3.2615,3.652,3.9565,3.8372,1.9653
2828.2674,47.13779,-63.7321,-99.1322,-98.6647,-97.4192,-94.9884,-91.594,-90.8716,2.6968,3.2493,3.6438,3.9623,3.8165,2.2386
2829.1533,47.152555,-64.2573,-99.091,-98.7417,-97.3312,-94.9334,-91.7372,-90.2162,2.6316,3.2831,3.6185,3.9621,3.9049,1.98
2829.9432,47.16572,-64.5022,-98.8469,-98.624,-97.4182,-94.9594,-91.6469,-90.6995,2.673,3.2424,3.6311,3.975,3.8153,1.9492
2830.775,47.17958333,-64.0794,-99.1832,-98.5929,-97.3612,-95.0521,-91.7944,-90.6079,2.6044,3.1885,3.6389,3.9786,3.8336,2.1458
2831.6125,47.19354167,-63.7164,-99.165,-98.581,-97.4761,-95.019,-91.844,-90.5811,2.6711,3.2603,3.619,3.9788,3.8657,2.3842
2832.4002,47.20667,-63.597,-99.23,-98.418,-97.405,-95.0272,-91.4281,-90.4347,2.6798,3.2706,3.6128,3.9369,3.865,2.2857
2833.2879,47.221465,-63.6088,-99.049,-98.5961,-97.4373,-94.9967,-91.8179,-90.3899,2.6139,3.266,3.6031,3.9703,3.8481,2.1882
2834.1721,47.23620167,-64.2074,-98.9866,-98.5822,-97.3434,-94.9283,-91.6912,-90.4511,2.657,3.2536,3.6138,3.9676,3.8354,2.085
2835.0523,47.25087167,-64.4998,-98.8113,-98.7256,-97.3661,-94.8623,-91.7215,-90.3871,2.5995,3.2543,3.64,3.9935,3.8378,2.1835
2835.9715,47.26619167,-64.2282,-99.0984,-98.5654,-97.4458,-95.0082,-91.6762,-90.0787,2.6623,3.2376,3.63,3.9271,3.7939,2.2383
2836.8603,47.281005,-63.7057,-99.1278,-98.5619,-97.4189,-94.9501,-91.7144,-90.151,2.6738,3.2371,3.6392,3.9674,3.7981,2.0673
2837.7615,47.296025,-63.6551,-99.2638,-98.5422,-97.4104,-94.9412,-91.6984,-90.1138,2.6509,3.2701,3.6252,3.972,3.8109,1.989
2838.6901,47.31150167,-63.6388,-99.1404,-98.5353,-97.4729,-94.9831,-91.6891,-90.5106,2.6332,3.2597,3.6244,3.9491,3.8959,2.0063
2839.5853,47.32642167,-64.1661,-99.0953,-98.5632,-97.4606,-94.8387,-91.5854,-90.1942,2.6388,3.2487,3.6401,3.9724,3.788,2.03
2840.4732,47.34122,-64.4484,-98.7,-98.582,-97.4546,-94.9356,-91.5621,-90.6103,2.6123,3.2206,3.6209,3.974,3.8141,2.1325
2841.3614,47.35602333,-64.0264,-99.058,-98.453,-97.455,-94.9478,-91.5364,-90.4841,2.6942,3.2086,3.6476,3.9692,3.8945,2.2091
2842.248,47.3708,-63.7948,-99.1773,-98.5743,-97.4143,-94.9838,-91.844,-90.4005,2.63,3.2196,3.6355,3.9598,3.8527,2.2063
2843.1502,47.38583667,-63.6539,-99.2149,-98.6042,-97.4163,-94.9272,-91.6861,-90.6083,2.6299,3.2176,3.5999,3.972,3.8565,2.1163
2844.0932,47.40155333,-63.5264,-98.9579,-98.604,-97.4158,-95.0547,-91.8244,-90.5901,2.5702,3.224,3.6352,3.9736,3.7928,2.3334
2845.0954,47.41825667,-64.3129,-99.1134,-98.6163,-97.4454,-94.9748,-91.7451,-90.3452,2.6246,3.2731,3.6349,4.005,3.8006,2.2028
2845.9801,47.43300167,-64.364,-99.0226,-98.6212,-97.385,-94.8878,-91.512,-90.2238,2.6265,3.3261,3.6194,4.0019,3.8419,2.2489
2846.873,47.44788333,-63.8861,-98.9989,-98.5589,-97.2869,-94.9917,-91.5594,-90.4463,2.6783,3.2233,3.6184,3.9814,3.7798,2.224
2847.8213,47.46368833,-63.6062,-99.1493,-98.6019,-97.5212,-94.9626,-91.6148,-90.7046,2.6866,3.2238,3.6386,3.9813,3.8189,2.1012
2848.7054,47.47842333,-63.613,-99.0908,-98.6619,-97.3378,-94.9711,-91.6371,-90.3937,2.6663,3.2422,3.6203,3.9984,3.8364,2.2393
2849.6002,47.49333667,-63.6798,-98.9918,-98.5057,-97.4526,-94.9886,-91.6377,-89.9444,2.6516,3.2375,3.6801,3.9997,3.9169,2.1944
2850.502,47.50836667,-64.2432,-98.8603,-98.6679,-97.5033,-94.9189,-91.6718,-90.6627,2.6232,3.24,3.6628,3.9593,3.8779,2.1548
2851.3982,47.52330333,-64.2835,-98.8902,-98.5401,-97.3516,-94.9665,-91.742,-90.2904,2.6229,3.2228,3.6137,3.9681,3.8098,2.2077
2852.3335,47.53889167,-63.8712,-99.185,-98.6426,-97.5032,-94.933,-91.7152,-90.7439,2.7036,3.1909,3.6545,3.9894,3.7977,2.2469
2853.2225,47.55370833,-63.7331,-99.1006,-98.4817,-97.4366,-95.0068,-91.5062,-90.4922,2.6242,3.2971,3.6221,3.9584,3.8109,2.1988
2854.0341,47.567235,-63.5779,-99.2786,-98.6142,-97.4533,-95.0462,-91.6438,-90.5371,2.6195,3.1854,3.6568,3.9874,3.8508,2.2633
2854.9238,47.58206333,-63.7337,-99.1629,-98.455,-97.4174,-94.9496,-91.7359,-90.3345,2.6748,3.1986,3.6375,3.968,3.8799,2.1117
2855.8354,47.59725667,-64.1765,-99.0239,-98.4621,-97.4858,-94.9336,-91.6718,-90.0687,2.6373,3.2439,3.6092,3.9713,3.7558,2.0363
2856.6924,47.61154,-64.2431,-98.8759,-98.6054,-97.3594,-94.9108,-91.6413,-90.7548,2.6671,3.2264,3.6356,3.9822,3.7778,2.0622
2857.9458,47.63243,-63.694,-99.1634,-98.6639,-97.4036,-94.9371,-91.7263,-90.4126,2.6095,3.236,3.6201,3.9791,3.8659,2.135
2858.8504,47.64750667,-63.5524,-99.134,-98.597,-97.4455,-94.9261,-91.6712,-90.3574,2.6454,3.2425,3.6457,3.9901,3.8378,2.1334
2859.8097,47.663495,-63.508,-99.1726,-98.5526,-97.4412,-95.0154,-91.6624,-90.6695,2.6387,3.1984,3.6291,3.9771,3.834,2.2543
2860.6855,47.67809167,-64.1532,-99.0799,-98.7443,-97.4355,-94.9906,-91.5527,-90.8249,2.5778,3.2295,3.6107,3.9681,3.8601,1.8279
2861.602,47.69336667,-64.3664,-98.829,-98.6898,-97.4179,-94.9641,-91.845,-90.4446,2.6337,3.2238,3.6177,3.9587,3.8584,2.2715
2862.5944,47.70990667,-63.9118,-99.0193,-98.494,-97.3898,-94.9862,-91.5468,-90.6983,2.6375,3.1918,3.6507,3.9599,3.915,2.137
2863.5951,47.726585,-63.5577,-99.1091,-98.5429,-97.3859,-95.0175,-91.642,-90.3602,2.6199,3.261,3.5914,3.9612,3.8645,2.1337
2864.5594,47.74265667,-63.4029,-99.2982,-98.5904,-97.4282,-94.8589,-91.5802,-90.3084,2.6541,3.1921,3.6118,3.9299,3.8215,2.062
2865.454,47.75756667,-63.5605,-99.1079,-98.6792,-97.3697,-95.0602,-91.5891,-90.0197,2.6565,3.2804,3.6216,3.9822,3.7796,2.0994
2866.4622,47.77437,-64.2154,-99.0279,-98.6195,-97.3647,-94.941,-91.8499,-90.5684,2.581,3.2364,3.6079,3.9611,3.8563,1.9667
2867.4631,47.79105167,-64.28,-99.1156,-98.5245,-97.2682,-94.9651,-91.6374,-90.0491,2.6027,3.2074,3.615,3.9764,3.8648,2.1194
2868.4238,47.80706333,-63.6243,-99.2484,-98.5105,-97.3197,-94.9438,-91.4013,-90.0047,2.6159,3.2186,3.6048,3.9646,3.9138,2.1535
2869.2879,47.821465,-63.565,-99.0914,-98.5443,-97.3913,-95.0218,-91.8352,-90.2237,2.6697,3.2279,3.6174,3.976,3.8902,2.2013
2870.2294,47.83715667,-63.4063,-99.294,-98.5485,-97.4384,-94.9679,-91.4062,-90.0967,2.6226,3.2678,3.6204,3.9684,3.8332,1.9708
2871.1078,47.85179667,-63.8885,-98.9033,-98.5271,-97.4919,-94.9898,-91.8453,-90.3144,2.6322,3.2435,3.6156,3.9588,3.9005,1.9464
2872.0963,47.86827167,-64.294,-98.9508,-98.4901,-97.4129,-94.8933,-91.7258,-90.2453,2.5487,3.1899,3.5947,3.9725,3.8326,2.0681
2872.9914,47.88319,-63.954,-99.2196,-98.5198,-97.4005,-95.0329,-91.4177,-89.9102,2.6241,3.2319,3.6088,3.9745,3.8413,2.1425
2873.8778,47.89796333,-63.5638,-99.1437,-98.4862,-97.3933,-94.9497,-91.6592,-90.891,2.6744,3.2509,3.593,3.9913,3.8648,2.1888
2874.7799,47.91299833,-63.5344,-99.0586,-98.5099,-97.4025,-94.9231,-91.6126,-90.2361,2.6425,3.2518,3.625,3.9791,3.8679,1.8906
2875.7114,47.92852333,-63.4854,-99.0553,-98.4157,-97.4594,-95.0484,-91.3711,-90.3101,2.6809,3.2359,3.6583,3.9838,3.8671,1.9279
2876.594,47.94323333,-63.9528,-98.9931,-98.5643,-97.4209,-94.9811,-91.4383,-90.4874,2.6647,3.231,3.627,3.9551,3.841,2.1722
2877.5839,47.95973167,-64.2518,-98.8037,-98.5809,-97.4246,-94.9157,-91.3785,-90.2831,2.6288,3.2071,3.6244,4.0015,3.8763,2.3106
2878.5415,47.97569167,-63.8221,-99.2731,-98.5578,-97.4322,-94.9938,-91.5692,-90.6733,2.5979,3.2432,3.6882,3.9837,3.8745,1.9887
2879.4182,47.99030333,-63.5876,-99.091,-98.6974,-97.3618,-94.9017,-91.5272,-90.4837,2.6179,3.2305,3.5637,3.984,3.8418,2.1973
2880.3409,48.00568167,-63.336,-99.0609,-98.5522,-97.4122,-94.9754,-91.6863,-90.3363,2.6444,3.2507,3.6147,3.9735,3.7963,2.3162
2881.2954,48.02159,-63.5147,-99.1246,-98.5575,-97.5199,-95.0015,-91.2367,-90.221,2.6732,3.226,3.6311,3.9779,3.8851,2.0831
2882.2054,48.03675667,-64.0327,-99.1824,-98.6248,-97.4985,-95.0121,-91.5786,-90.0881,2.6365,3.1946,3.5971,3.9722,3.8166,2.2134
2883.1623,48.052705,-64.2741,-98.9732,-98.6145,-97.3503,-94.9471,-91.4655,-90.3905,2.6365,3.2228,3.5837,3.9739,3.8777,1.8896
2884.1654,48.06942333,-63.6001,-99.1129,-98.593,-97.3505,-94.8971,-91.8597,-90.4387,2.6249,3.1988,3.6357,3.9849,3.898,2.0762
2885.2122,48.08687,-63.4676,-99.0817,-98.4823,-97.3027,-94.9054,-91.5073,-90.3218,2.6161,3.2019,3.6268,3.9694,3.7776,2.0698
2886.1193,48.10198833,-63.382,-99.1511,-98.5403,-97.3478,-95.0141,-91.5532,-89.6475,2.6159,3.2278,3.5898,4.0115,3.8902,1.9911
2887.0614,48.11769,-63.9293,-99.0162,-98.6059,-97.355,-94.9416,-91.6234,-89.9858,2.6291,3.234,3.6091,3.9788,3.8953,1.8855
2887.9347,48.132245,-64.2564,-98.861,-98.6496,-97.4502,-94.8631,-91.4779,-90.1921,2.5939,3.1754,3.6077,3.9802,3.8361,1.9679
2888.8519,48.14753167,-64.0377,-99.0461,-98.7099,-97.4828,-94.9826,-91.5951,-90.3787,2.6561,3.1941,3.6251,3.975,3.8151,2.0292
2889.8438,48.16406333,-63.5596,-99.2693,-98.5757,-97.4224,-95.0304,-91.701,-90.2407,2.6265,3.2672,3.5928,3.9968,3.8295,1.8898
2890.7811,48.179685,-63.3246,-99.1403,-98.6059,-97.3801,-95.0478,-91.8304,-90.3914,2.616,3.2968,3.6083,3.9632,3.8296,2.0418
2891.7795,48.196325,-63.46,-99.0505,-98.5136,-97.3908,-95.0138,-91.7224,-89.8904,2.6471,3.265,3.6414,3.9631,3.8461,1.8302
2892.7358,48.21226333,-63.9703,-98.9867,-98.6228,-97.4087,-94.8549,-91.5718,-90.4792,2.6693,3.2938,3.6174,3.9819,3.8315,1.9821
2893.704,48.2284,-64.234,-98.8625,-98.533,-97.4934,-94.985,-91.4022,-89.9862,2.6539,3.1798,3.6231,3.9912,3.8231,2.0895
2894.6402,48.24400333,-63.5446,-99.1966,-98.4464,-97.3659,-95.054,-91.5114,-90.2819,2.6657,3.2646,3.6024,3.9612,3.8799,2.1561
2895.5089,48.25848167,-63.5534,-99.1441,-98.535,-97.4124,-95.0081,-91.5954,-90.2241,2.6023,3.2471,3.6301,3.9681,3.8832,2.245
2896.4054,48.27342333,-63.2274,-99.2167,-98.4522,-97.3696,-94.986,-91.7366,-90.3904,2.6398,3.2087,3.654,3.9829,3.7905,2.085
2897.368,48.28946667,-63.54,-99.0686,-98.5538,-97.3802,-94.8844,-91.6419,-89.6521,2.6311,3.229,3.6398,3.9754,3.8596,2.195
2898.3813,48.306355,-64.1724,-98.9166,-98.6009,-97.3409,-94.9406,-91.5836,-90.0257,2.6185,3.2171,3.6367,3.9783,3.7952,1.9091
2899.3774,48.32295667,-63.9992,-99.0299,-98.5056,-97.3841,-94.8693,-91.7321,-90.1939,2.6025,3.2565,3.6426,3.9755,3.7841,2.1467
2900.386,48.33976667,-63.5899,-99.1247,-98.5585,-97.3933,-94.9686,-91.4339,-90.0528,2.5993,3.2937,3.6498,3.9619,3.8338,2.1075
2901.3178,48.35529667,-63.3548,-99.2395,-98.3841,-97.358,-95.0089,-91.4669,-90.5981,2.6222,3.2434,3.6298,3.9799,3.8302,1.8907
2902.2771,48.371285,-63.4211,-99.243,-98.6011,-97.4166,-94.9585,-91.5562,-90.1491,2.6142,3.2083,3.6233,3.9901,3.8281,2.2523
2903.1384,48.38564,-63.9949,-98.9827,-98.6879,-97.3895,-94.9354,-91.4719,-90.0096,2.5833,3.2012,3.5707,3.9798,3.8959,1.8753
2904.1031,48.40171833,-64.289,-98.8592,-98.5527,-97.4378,-94.982,-91.3446,-89.5183,2.6302,3.1835,3.6392,3.9807,3.8037,2.002
2905.062,48.4177,-63.8111,-99.0169,-98.4571,-97.407,-94.8849,-91.4551,-90.0082,2.6266,3.2196,3.6191,3.9845,3.7756,2.1317
2905.988,48.43313333,-63.4307,-99.0735,-98.46,-97.4081,-95.0068,-91.6186,-89.7633,2.6138,3.2778,3.6583,3.9998,3.8842,1.8386
2906.8821,48.448035,-63.2874,-99.0979,-98.4895,-97.3749,-94.9179,-91.5523,-89.5115,2.6263,3.2415,3.6017,3.9932,3.7801,1.968
2907.8446,48.46407667,-63.3664,-99.1812,-98.5372,-97.487,-95.0583,-91.3365,-90.2891,2.6113,3.2437,3.6206,4.0034,3.8037,2.1603
2908.8525,48.480875,-63.9409,-99.0291,-98.5147,-97.4588,-94.9222,-91.497,-90.0856,2.5988,3.2558,3.6478,3.9848,3.8844,2.1319
2909.8505,48.49750833,-64.0285,-99.0869,-98.4771,-97.4133,-94.9923,-91.5202,-89.9711,2.6771,3.2496,3.613,3.9609,3.8621,2.0402
2910.8594,48.51432333,-63.4726,-99.1029,-98.5041,-97.3625,-95.0257,-91.5589,-89.8651,2.5791,3.2413,3.6008,3.9822,3.8179,2.2431
2911.8632,48.53105333,-63.4232,-99.1295,-98.3705,-97.4287,-94.957,-91.464,-90.0723,2.6538,3.2699,3.6344,3.9795,3.9875,2.0091
2912.8534,48.54755667,-63.2741,-99.1285,-98.5459,-97.4004,-95.0035,-91.5923,-89.9205,2.631,3.2245,3.5873,3.9635,3.9249,2.188
2913.8092,48.56348667,-63.8828,-99.0933,-98.6104,-97.3765,-94.8812,-91.5154,-90.2868,2.6246,3.2208,3.6126,3.9677,3.9125,2.0882
2914.825,48.58041667,-64.2239,-98.8165,-98.5099,-97.3709,-94.922,-91.6607,-90.1566,2.603,3.2335,3.6081,3.9818,3.8596,2.1864
2915.8194,48.59699,-63.6484,-99.1133,-98.4553,-97.4107,-95.0055,-91.6321,-90.1903,2.6202,3.229,3.6049,3.9696,3.8309,2.0715
2916.7402,48.61233667,-63.4492,-99.1419,-98.4646,-97.4625,-94.9301,-91.2203,-90.1447,2.6,3.2369,3.6409,3.9907,3.8549,2.0317
2917.6552,48.62758667,-63.3296,-99.1891,-98.4989,-97.4367,-95.0296,-91.3514,-89.353,2.6138,3.2174,3.6159,3.9913,3.7856,2.0251
2918.588,48.64313333,-63.5697,-99.0359,-98.7054,-97.4503,-95.0176,-91.3547,-89.9718,2.6008,3.2268,3.6169,3.9938,3.7993,2.0337
2919.5895,48.659825,-64.0316,-98.8236,-98.4363,-97.4664,-94.9146,-91.3846,-90.0236,2.6169,3.2049,3.6317,3.9844,3.8733,2.0331
2920.5478,48.67579667,-63.9281,-98.9528,-98.5964,-97.3579,-94.9717,-91.4217,-89.9108,2.6561,3.2568,3.612,3.9876,3.8709,1.9659
2921.5134,48.69189,-63.3698,-99.1226,-98.4224,-97.3145,-94.8933,-91.3931,-90.1493,2.6063,3.1815,3.6416,3.9732,3.7631,1.9504
2922.4694,48.70782333,-63.3286,-99.1785,-98.5414,-97.4371,-94.9806,-91.776,-90.0864,2.6552,3.2092,3.6093,3.9764,3.8523,1.8134
2923.426,48.72376667,-63.3747,-99.2141,-98.6948,-97.4457,-94.9437,-91.4214,-90.3123,2.6036,3.2331,3.5772,3.9682,3.8397,1.9395
2924.4352,48.74058667,-63.9068,-99.096,-98.6039,-97.4612,-95.0684,-91.7713,-90.7578,2.6022,3.2372,3.6154,3.9708,3.8516,2.3791
2925.4254,48.75709,-64.1123,-98.8936,-98.4641,-97.4177,-94.9216,-91.7798,-90.775,2.5891,3.1927,3.5672,3.9662,3.8081,2.0689
2926.4232,48.77372,-63.5316,-99.0482,-98.4846,-97.3572,-94.9567,-91.646,-89.755,2.5983,3.2639,3.6137,3.9608,3.9071,2.1428
2927.4253,48.79042167,-63.4834,-99.1398,-98.5814,-97.3791,-94.9582,-91.4443,-90.4567,2.6137,3.224,3.6205,3.9663,3.8342,2.0058
2928.4256,48.80709333,-63.3246,-99.2399,-98.5898,-97.3723,-94.8957,-91.6516,-89.7696,2.5725,3.2679,3.6163,3.9693,3.8571,1.8717
2929.3316,48.82219333,-63.6489,-99.0726,-98.5963,-97.3326,-94.9865,-91.5659,-89.737,2.6205,3.2192,3.6218,3.9503,3.8332,2.1236
2930.29,48.83816667,-64.0588,-98.8818,-98.497,-97.3057,-94.8921,-91.8878,-89.9204,2.6402,3.22,3.6033,3.984,3.8554,1.9108
2931.1818,48.85303,-63.8886,-98.9686,-98.4299,-97.421,-94.9508,-91.5561,-89.9111,2.6432,3.2248,3.5981,3.9857,3.8621,1.9768
2932.1695,48.86949167,-63.2366,-99.0295,-98.4898,-97.4678,-94.9453,-91.6014,-90.3697,2.654,3.2683,3.6086,3.9754,3.8435,1.9989
2933.1142,48.88523667,-63.3292,-99.1452,-98.468,-97.2945,-94.8798,-91.5615,-90.6492,2.6303,3.2581,3.583,3.9842,3.8295,1.8357
2934.0672,48.90112,-63.273,-99.2066,-98.5106,-97.3511,-94.9491,-91.5644,-90.2642,2.635,3.2275,3.6225,3.9759,3.842,2.1417
2935.0314,48.91719,-63.7918,-99.0028,-98.6615,-97.431,-94.9325,-91.67,-90.5582,2.6196,3.2721,3.6023,3.9801,3.7784,2.1847
2936.0314,48.93385667,-64.0836,-98.894,-98.6028,-97.3443,-95.0166,-91.5843,-89.9962,2.616,3.2006,3.6269,3.9798,3.8922,2.0611
2936.9992,48.94998667,-63.4468,-99.1786,-98.5294,-97.3638,-95.0131,-91.4612,-90.3225,2.6119,3.1743,3.651,3.9597,3.8235,1.9305
2938.0228,48.96704667,-63.4168,-99.0788,-98.491,-97.4574,-94.9558,-91.5328,-90.2132,2.6343,3.2104,3.6144,3.9759,3.8107,2.2492
