Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
223.0258,3.717096667,-2.9039,-0.3109,-0.2319,-0.2865,-0.2215,-0.3038,-0.1481,0.1141,0.0855,0.0791,0.0712,0.0082,-0.0025
224.3,3.738333333,-3.0557,-0.5669,-0.2158,-0.3018,-0.2807,-0.0543,-0.4219,0.0634,0.0457,0.079,0.0746,0.0355,-0.035
225.61,3.760166667,-3.0973,-0.4426,-0.331,-0.362,-0.2294,-0.064,-0.0903,0.147,0.0878,0.0593,0.0653,0.0665,0.0715
226.9248,3.78208,-3.1857,-0.375,-0.2968,-0.2263,-0.2185,-0.0845,-0.209,0.1622,0.0279,0.0736,0.0866,-0.0316,0.1484
228.2207,3.803678333,-2.878,-0.4905,-0.3639,-0.4086,-0.2545,-0.3545,-0.5332,0.126,0.0647,0.0939,0.0909,0.1174,0.1182
229.556,3.825933333,-3.1239,-0.5155,-0.33,-0.3735,-0.3178,-0.1367,-0.6878,0.0748,0.0666,0.0924,0.1066,0.0113,-0.1876
230.852,3.847533333,-3.1523,-0.4009,-0.348,-0.304,-0.2806,-0.3431,0.0114,0.0766,0.0658,0.0714,0.0881,0.0606,-0.0306
232.165,3.869416667,-3.1023,-0.4701,-0.3822,-0.3766,-0.2128,-0.4287,-0.1995,0.1413,0.0721,0.0376,0.0688,0.1169,0.2384
233.4454,3.890756667,-2.8648,-0.4644,-0.3512,-0.283,-0.1609,-0.2017,-0.0294,0.0705,0.0702,0.0702,0.0555,0.0118,0.2685
234.7377,3.912295,-3.0599,-0.5193,-0.3941,-0.3131,-0.3148,-0.2179,-0.0045,0.0853,0.0886,0.0917,0.0792,-0.0889,-0.0854
236.0056,3.933426667,-3.1476,-0.506,-0.3674,-0.3932,-0.2231,-0.2373,-0.877,0.0808,0.0895,0.0506,0.0377,0.0212,0.1747
237.2698,3.954496667,-3.1955,-0.4436,-0.3524,-0.3481,-0.3075,-0.2181,0.0809,0.1441,0.0565,0.0651,0.0559,0.0348,0.1618
238.6621,3.977701667,-2.9367,-0.4991,-0.2324,-0.3405,-0.2721,-0.3185,-0.6631,0.0831,0.1333,0.0916,0.0398,0.0207,0.2436
239.9289,3.998815,-3.1002,-0.4783,-0.2759,-0.4498,-0.2066,-0.104,-0.2651,0.0866,0.0713,0.083,0.0553,-0.0178,0.277
241.2067,4.020111667,-3.027,-0.522,-0.3809,-0.2948,-0.2814,-0.459,0.1307,0.0933,0.1275,0.0292,0.0782,0.0715,0.2378
242.468,4.041133333,-3.1508,-0.4579,-0.1805,-0.3662,-0.2889,-0.2865,-0.1563,-0.002,0.1145,0.044,0.0746,0.1384,0.1404
243.78,4.063,-2.9607,-0.5589,-0.4434,-0.3508,-0.2736,-0.2042,-0.1803,0.0617,0.1178,0.0563,0.0627,0.0858,0.0287
245.028,4.0838,-3.101,-0.568,-0.3607,-0.2655,-0.2871,-0.1397,0.0135,0.1117,0.1077,0.0534,0.0892,-0.0705,-0.0569
246.3381,4.105635,-3.1814,-0.4458,-0.4147,-0.3865,-0.3254,-0.1984,-0.1864,0.1018,0.0947,0.0543,0.0864,0.014,0.0915
247.6606,4.127676667,-3.1901,-0.5276,-0.4224,-0.3017,-0.3369,-0.353,-0.66,0.1482,0.1229,0.0644,0.0368,-0.0092,0.1401
248.914,4.148566667,-3.074,-0.4456,-0.3591,-0.3178,-0.2807,-0.3179,-0.3393,0.1145,0.1191,0.0443,0.0955,0.0428,0.1221
250.2286,4.170476667,-2.9079,-0.5,-0.503,-0.2806,-0.2893,-0.2647,-0.4106,0.132,0.0712,0.0772,0.0818,0.0897,0.4645
251.476,4.191266667,-3.1951,-0.3999,-0.3168,-0.3551,-0.35,-0.3085,-0.3274,0.0706,0.0914,0.0288,0.0816,-0.0512,0.0444
252.7105,4.211841667,-3.2433,-0.509,-0.3454,-0.3215,-0.3125,-0.2661,-0.2116,0.1367,0.0734,0.0576,0.0897,-0.0849,0.1218
255.8108,4.263513333,-3.0236,-0.5218,-0.2165,-0.3495,-0.2039,-0.3401,-0.2396,0.086,0.0445,0.1107,0.0842,0.0295,-0.1205
256.9837,4.283061667,-3.1124,-0.4202,-0.3104,-0.3671,-0.2797,-0.4012,-0.6862,0.1276,0.1062,0.067,0.0658,0.0886,0.0816
258.1596,4.30266,-3.1278,-0.5631,-0.3758,-0.3699,-0.3016,-0.2013,-0.2192,0.0816,0.0726,0.0926,0.0576,0.0594,0.0544
259.3316,4.322193333,-3.1509,-0.502,-0.34,-0.3125,-0.2824,-0.201,0.2878,0.0889,0.0532,0.0898,0.0736,0.1327,0.0852
260.4724,4.341206667,-3.0069,-0.5319,-0.4892,-0.383,-0.309,0.0215,0.0954,0.1356,0.0675,0.0657,0.0829,0.0146,0.039
261.6735,4.361225,-3.0934,-0.4551,-0.2483,-0.2909,-0.3548,-0.5128,0.0723,0.0876,0.085,0.082,0.0914,0.1054,0.1392
262.8431,4.380718333,-3.1946,-0.4585,-0.3773,-0.3156,-0.2446,-0.2005,-0.1656,0.1041,0.0611,0.0792,0.0787,-0.0254,0.1407
263.9423,4.399038333,-3.2363,-0.6348,-0.3605,-0.3309,-0.3519,-0.475,-0.2482,0.0674,0.1063,0.0918,0.0547,0.0291,0.0805
265.0973,4.418288333,-3.1804,-0.5606,-0.3882,-0.3401,-0.2419,-0.3429,0.0936,0.1555,0.0842,0.0804,0.0556,-0.0113,0.1183
266.2641,4.437735,-3.0407,-0.5694,-0.3282,-0.3084,-0.3258,-0.3359,-0.2939,0.1032,0.0364,0.1069,0.0594,0.1177,0.1775
267.4696,4.457826667,-3.0326,-0.4602,-0.3549,-0.2382,-0.289,-0.2673,0.1612,0.1513,0.0819,0.0847,0.0976,0.0913,0.1132
268.6453,4.477421667,-3.2293,-0.5438,-0.3157,-0.3849,-0.3201,-0.1705,-0.5625,0.1094,0.065,0.0893,0.0442,0.1019,0.0137
269.834,4.497233333,-3.1897,-0.6173,-0.4761,-0.3848,-0.3075,-0.2998,-0.2365,0.0811,0.0662,0.1018,0.0582,0.042,0.1231
271.016,4.516933333,-3.1497,-0.429,-0.4996,-0.4141,-0.3417,-0.2125,-0.4466,0.1064,0.1364,0.0662,0.0851,0.0369,0.0976
272.1865,4.536441667,-3.0445,-0.6,-0.4287,-0.4497,-0.3164,-0.2216,-0.0178,0.1418,0.1063,0.0755,0.0802,0.0446,0.231
273.4768,4.557946667,-3.2645,-0.4807,-0.3827,-0.3762,-0.3268,-0.3566,-0.2134,0.1369,0.0673,0.0941,0.0832,-0.0267,0.0315
274.7424,4.57904,-3.247,-0.559,-0.4964,-0.2944,-0.3742,-0.1211,-0.3602,0.0954,0.1203,0.0875,0.082,0.0976,0.2439
276.0638,4.601063333,-3.1066,-0.5089,-0.5143,-0.4245,-0.2523,-0.3838,-0.3718,0.1194,0.0814,0.0859,0.1096,0.1743,0.0135
277.3261,4.622101667,-3.0466,-0.617,-0.3586,-0.4676,-0.27,-0.3057,-0.4513,0.0821,0.0878,0.0732,0.1001,0.0799,-0.0297
278.6254,4.643756667,-3.2312,-0.3898,-0.3863,-0.405,-0.2501,-0.3311,-0.479,0.104,0.1203,0.0593,0.0777,0.1055,-0.0892
279.8806,4.664676667,-3.0845,-0.6044,-0.3826,-0.463,-0.345,-0.0201,0.2196,0.1616,0.119,0.0717,0.0643,0.0776,0.0066
281.2181,4.686968333,-2.9957,-0.5439,-0.4649,-0.3574,-0.3433,-0.3325,-0.1822,0.1311,0.0849,0.0643,0.1108,0.057,0.222
282.5564,4.709273333,-3.016,-0.5066,-0.4487,-0.381,-0.3755,-0.4358,-0.427,0.1328,0.1173,0.0497,0.0935,0.0016,-0.2152
283.842,4.7307,-3.1588,-0.3498,-0.4769,-0.4041,-0.2565,-0.5193,-0.5293,0.13,0.1198,0.052,0.0579,0.0769,-0.1077
285.1413,4.752355,-3.1491,-0.5904,-0.3531,-0.2172,-0.2279,-0.4214,-0.2691,0.079,0.1123,0.0914,0.0759,0.0022,0.0899
286.3988,4.773313333,-3.2935,-0.5764,-0.353,-0.3666,-0.3419,-0.4238,-0.4037,0.1113,0.1048,0.0695,0.1059,0.065,-0.0149
287.66,4.794333333,-3.076,-0.5681,-0.4627,-0.4901,-0.3358,-0.267,-0.3342,0.1292,0.1188,0.0667,0.0559,-0.0361,0.2225
288.8851,4.814751667,-3.1418,-0.4998,-0.4384,-0.363,-0.3396,-0.3412,-0.1483,0.1595,0.1432,0.1004,0.0922,0.076,-0.0739
290.128,4.835466667,-3.0574,-0.5238,-0.4362,-0.3537,-0.4157,-0.0251,-0.3744,0.1019,0.1479,0.1071,0.0835,0.0668,-0.0948
291.3968,4.856613333,-3.1482,-0.5984,-0.3384,-0.5187,-0.3522,-0.2789,-0.5657,0.0938,0.0789,0.0397,0.0939,0.1019,0.0971
292.6839,4.878065,-3.0957,-0.5963,-0.4655,-0.3861,-0.2879,-0.2511,-0.0704,0.1168,0.0792,0.09,0.1056,0.0536,0.0565
293.974,4.899566667,-3.1804,-0.5155,-0.4605,-0.4359,-0.3227,-0.443,-0.3251,0.1043,0.1212,0.0895,0.0624,0.0174,0.1285
295.2936,4.92156,-3.1113,-0.6178,-0.4647,-0.4123,-0.2992,-0.276,-0.4391,0.1174,0.1429,0.1499,0.0761,0.1435,0.218
296.5822,4.943036667,-3.1394,-0.5529,-0.4367,-0.3807,-0.2804,-0.1187,-0.264,0.072,0.1602,0.0834,0.1097,-0.0155,0.1794
297.8151,4.963585,-3.1046,-0.5777,-0.6277,-0.3704,-0.3036,-0.5341,0.2474,0.1408,0.1167,0.0736,0.069,0.0666,0.2374
299.0486,4.984143333,-3.0842,-0.4658,-0.507,-0.4106,-0.364,-0.4581,-0.6953,0.1403,0.1269,0.0569,0.0795,0.0127,-0.1138
300.2891,5.004818333,-3.0247,-0.541,-0.4839,-0.3126,-0.263,-0.4375,0.049,0.1488,0.0924,0.1032,0.0846,0.1243,0.2247
301.5035,5.025058333,-3.0179,-0.5909,-0.3306,-0.4101,-0.3391,-0.0799,0.14,0.1415,0.088,0.0731,0.0712,0.0745,0.3014
302.7635,5.046058333,-3.1311,-0.4697,-0.4231,-0.3442,-0.3424,-0.2232,-0.3286,0.1184,0.0741,0.0961,0.0751,0.0783,0.2059
304.0055,5.066758333,-2.952,-0.4941,-0.3819,-0.4039,-0.2921,-0.1989,-0.2201,0.1136,0.1112,0.0943,0.0807,0.0984,0.1012
305.2634,5.087723333,-1.6744,-0.5374,-0.3427,-0.358,-0.3101,-0.1658,-0.5044,0.119,0.1123,0.076,0.0913,0.0581,0.1827
306.5096,5.108493333,-0.2589,-0.6359,-0.4812,-0.3379,-0.2784,-0.2646,0.1798,0.1271,0.0916,0.0948,0.1115,0.0924,0.0724
307.81,5.130166667,-0.9463,-0.5203,-0.3683,-0.3817,-0.3052,-0.284,-0.6822,0.0826,0.1437,0.093,0.0743,0.0212,0.2026
309.1322,5.152203333,-1.6112,-0.561,-0.4011,-0.379,-0.3194,-0.3617,0.1282,0.1252,0.0828,0.0916,0.0913,0.1371,0.201
310.3878,5.17313,2.3564,-0.6223,-0.4331,-0.3899,-0.3006,-0.4846,-0.2521,0.2071,0.1306,0.0654,0.0877,0.0619,0.058
311.6974,5.194956667,-1.1194,-0.5612,-0.4937,-0.3883,-0.2976,-0.2544,-0.3414,0.1784,0.1349,0.084,0.0968,0.0752,0.1586
312.9458,5.215763333,2.5677,-0.5271,-0.4256,-0.3336,-0.3121,-0.4251,-0.1648,0.1284,0.1163,0.0772,0.1043,0.0776,0.0442
314.2511,5.237518333,1.0954,-0.6157,-0.3771,-0.4539,-0.3758,-0.1139,-0.7718,0.1534,0.1126,0.0911,0.1079,0.0908,0.1188
315.5604,5.25934,1.0928,-0.5192,-0.439,-0.4325,-0.4115,-0.4603,-0.1276,0.1575,0.084,0.0771,0.0809,0.1247,0.1313
316.864,5.281066667,0.98,-0.4775,-0.4361,-0.4182,-0.3484,-0.254,-0.3822,0.155,0.1311,0.0945,0.0895,0.0731,0.1252
318.1875,5.303125,1.2526,-0.4233,-0.4258,-0.414,-0.3498,-0.1208,-0.3815,0.1641,0.083,0.1057,0.0888,0.1093,0.2163
319.5,5.325,1.0814,-0.52,-0.4955,-0.3781,-0.3524,-0.3616,-0.3158,0.1744,0.1015,0.0873,0.1087,0.1318,-0.0299
320.7878,5.346463333,0.9514,-0.5468,-0.3981,-0.3845,-0.4324,-0.2483,-0.1593,0.1595,0.1466,0.0684,0.1159,0.1586,0.1708
322.1064,5.36844,1.0537,-0.6066,-0.467,-0.3958,-0.3571,-0.0796,-0.4142,0.1114,0.1125,0.0805,0.0805,0.0329,-0.0488
323.3849,5.389748333,1.1204,-0.5572,-0.367,-0.3728,-0.2918,-0.3935,-0.5675,0.1256,0.1234,0.0914,0.0921,0.1886,0.1865
324.5776,5.409626667,1.0309,-0.5625,-0.4894,-0.3542,-0.3645,-0.3526,-0.3929,0.1406,0.1298,0.133,0.0641,0.0546,0.263
325.8323,5.430538333,0.989,-0.5698,-0.4779,-0.3975,-0.3535,-0.3671,-0.6566,0.1751,0.1324,0.1066,0.0769,0.0076,0.0352
327.1417,5.452361667,1.1993,-0.6648,-0.4845,-0.4287,-0.3299,-0.2768,-0.2375,0.1428,0.1373,0.0376,0.0851,0.0196,0.0671
328.4141,5.473568333,1.1705,-0.6126,-0.4082,-0.3474,-0.4152,-0.3017,-0.8344,0.134,0.0852,0.0728,0.1091,0.1287,0.1424
329.7388,5.495646667,1.0765,-0.4423,-0.5059,-0.415,-0.4094,-0.2148,-0.7285,0.1275,0.0953,0.1071,0.0841,-0.0431,0.0613
330.9964,5.516606667,1.0305,-0.634,-0.4111,-0.3918,-0.3903,-0.3252,-0.3551,0.154,0.1541,0.1064,0.1009,0.0547,0.2296
332.3108,5.538513333,1.0368,-0.4887,-0.4976,-0.4068,-0.3664,-0.3761,-0.4645,0.1807,0.0915,0.0673,0.0904,0.0602,0.2079
333.6268,5.560446667,1.32,-0.6402,-0.4127,-0.4001,-0.3119,-0.4598,-0.0359,0.129,0.1272,0.0917,0.1131,0.144,0.1764
334.9456,5.582426667,0.9384,-0.7301,-0.4453,-0.4404,-0.3284,-0.5064,-0.1487,0.1577,0.1151,0.096,0.106,0.031,0.0095
336.2765,5.604608333,0.8582,-0.7203,-0.4713,-0.4851,-0.3993,-0.3924,-0.155,0.1536,0.1251,0.0848,0.1003,-0.0437,-0.0022
337.5534,5.62589,0.8889,-0.5706,-0.4744,-0.382,-0.3752,-0.4322,-0.7074,0.1911,0.1244,0.0717,0.0733,0.0703,-0.0107
338.868,5.6478,1.2026,-0.5818,-0.4271,-0.4153,-0.3356,-0.4889,-0.5086,0.0717,0.1205,0.1254,0.1178,0.0703,-0.0008
340.13,5.668833333,1.1078,-0.5106,-0.3861,-0.396,-0.366,-0.5505,-0.8192,0.2062,0.1144,0.0806,0.1145,-0.0019,-0.0647
341.4338,5.690563333,0.8847,-0.6747,-0.468,-0.4768,-0.3323,-0.1606,-0.1493,0.1139,0.1023,0.1042,0.0965,0.0851,0.1751
342.7465,5.712441667,0.8318,-0.4809,-0.5684,-0.4334,-0.4168,-0.2129,-0.5673,0.1438,0.0806,0.0854,0.0678,0.0283,-0.0627
344.0419,5.734031667,1.0717,-0.6143,-0.4424,-0.4561,-0.3897,-0.3771,-0.2688,0.1027,0.1156,0.0571,0.1074,0.0838,0.0966
345.3256,5.755426667,1.0986,-0.6163,-0.5785,-0.3926,-0.3328,-0.6326,-0.4056,0.153,0.1238,0.1293,0.0916,0.1265,-0.0684
346.6161,5.776935,0.9832,-0.6623,-0.4668,-0.4934,-0.3513,-0.4095,-0.1334,0.1982,0.1037,0.0931,0.1343,0.1129,0.0929
347.9105,5.798508333,0.9165,-0.5729,-0.4737,-0.4608,-0.3442,-0.4277,-0.1588,0.1667,0.1254,0.063,0.1359,0.0711,0.0976
349.1607,5.819345,0.9484,-0.7902,-0.472,-0.5131,-0.374,-0.1384,-0.5041,0.1261,0.1722,0.0944,0.0887,0.0938,0.1287
350.4927,5.841545,1.098,-0.5078,-0.3978,-0.4455,-0.3685,-0.4044,-0.413,0.1592,0.0987,0.0542,0.1148,0.0834,0.232
351.804,5.8634,0.8771,-0.5987,-0.5198,-0.4087,-0.4255,-0.2232,-0.5662,0.1549,0.1513,0.0796,0.0963,0.0585,0.2669
353.1163,5.885271667,0.8387,-0.524,-0.488,-0.4459,-0.4445,-0.2709,0.0112,0.185,0.1119,0.0821,0.1026,0.0425,0.1083
354.4239,5.907065,0.8963,-0.6721,-0.6021,-0.4286,-0.3782,-0.3208,-0.4732,0.1466,0.0935,0.086,0.0791,0.0111,0.2473
355.7498,5.929163333,1.1521,-0.7067,-0.6004,-0.4068,-0.4018,-0.3767,0.1083,0.1697,0.1339,0.0984,0.1,0.1085,0.0483
357.0718,5.951196667,0.8627,-0.7458,-0.4061,-0.3816,-0.3897,-0.3164,-0.8638,0.1859,0.1223,0.1088,0.1005,0.0026,0.1111
358.3768,5.972946667,0.6882,-0.7769,-0.459,-0.4639,-0.3958,-0.1692,-0.619,0.0902,0.1191,0.1094,0.0808,0.0587,0.2347
359.6097,5.993495,0.8528,-0.6045,-0.5027,-0.3872,-0.3953,-0.2608,0.1788,0.1678,0.0874,0.1024,0.1246,0.0586,0.0579
360.8836,6.014726667,1.1618,-0.6448,-0.4982,-0.3808,-0.3944,-0.3776,-0.6183,0.0822,0.0865,0.1086,0.0912,0.0935,0.1407
362.1696,6.03616,0.8979,-0.6732,-0.4526,-0.4568,-0.4166,-0.3254,0.141,0.1756,0.1208,0.0928,0.0967,0.0181,0.1753
363.4379,6.057298333,0.8088,-0.6084,-0.509,-0.4655,-0.353,-0.2322,-0.3793,0.2176,0.1213,0.0733,0.119,0.1122,0.0391
364.728,6.0788,0.8235,-0.6373,-0.5288,-0.5344,-0.3971,-0.4224,-0.3493,0.17,0.0831,0.1038,0.0715,0.0499,0.1538
366.0518,6.100863333,1.189,-0.6464,-0.3619,-0.3809,-0.3682,-0.2215,-0.4958,0.1629,0.1094,0.1114,0.0864,0.103,-0.1505
367.3625,6.122708333,0.9025,-0.6718,-0.5665,-0.3987,-0.3604,-0.5817,-0.5183,0.1766,0.1055,0.0844,0.0982,-0.0189,0.1169
368.6175,6.143625,0.8364,-0.5569,-0.5373,-0.4606,-0.3887,-0.3772,-0.6548,0.1666,0.0812,0.1176,0.1106,-0.013,-0.1945
369.9481,6.165801667,0.8815,-0.654,-0.5454,-0.3992,-0.3772,-0.4503,-0.4085,0.1387,0.1526,0.0806,0.1213,0.0775,0.1906
371.1296,6.185493333,1.1684,-0.6987,-0.5465,-0.4339,-0.3948,-0.2039,-0.5,0.131,0.1359,0.0717,0.0991,0.0942,0.1562
372.407,6.206783333,0.9581,-0.6188,-0.4615,-0.4911,-0.3891,-0.2626,-0.5766,0.0847,0.1744,0.071,0.0903,0.0486,-0.1288
373.6875,6.228125,0.8166,-0.6193,-0.578,-0.4496,-0.4342,-0.356,-0.5694,0.1463,0.147,0.098,0.0903,0.0357,0.121
374.9984,6.249973333,0.7152,-0.5906,-0.544,-0.4629,-0.4505,-0.4471,0.1542,0.1711,0.1704,0.121,0.1058,0.1001,-0.0828
376.248,6.2708,1.2618,-0.6849,-0.5347,-0.4529,-0.4137,-0.1553,-0.6446,0.0741,0.1511,0.0959,0.1115,0.0814,-0.1219
377.524,6.292066667,0.9419,-0.6047,-0.477,-0.4138,-0.409,-0.4213,-0.364,0.1571,0.1505,0.0822,0.112,0.0548,-0.0014
378.7997,6.313328333,0.9352,-0.5596,-0.4429,-0.4696,-0.3966,-0.2667,-0.6481,0.1739,0.1205,0.1035,0.1084,0.0322,0.0556
380.0802,6.33467,0.8164,-0.6872,-0.4863,-0.4021,-0.4168,-0.462,-0.1382,0.1373,0.1093,0.0499,0.1252,0.1592,0.0476
381.34,6.355666667,1.0037,-0.6647,-0.5031,-0.4751,-0.4203,-0.2762,-0.5259,0.1836,0.1185,0.0648,0.1167,0.1384,0.1824
382.612,6.376866667,0.8848,-0.7821,-0.5435,-0.4577,-0.4259,-0.211,-0.4472,0.1958,0.1331,0.1021,0.1118,0.0553,0.0864
383.6942,6.394903333,0.714,-0.5467,-0.4524,-0.4443,-0.4843,-0.2975,-0.4026,0.2023,0.1299,0.0871,0.103,0.0738,0.11
384.9866,6.416443333,0.75,-0.6126,-0.4869,-0.4819,-0.4279,-0.5707,-0.3653,0.1447,0.1358,0.101,0.1119,0.0838,-0.2
386.268,6.4378,1.007,-0.6972,-0.5499,-0.4396,-0.3535,-0.4399,-0.449,0.1452,0.1382,0.1158,0.0728,0.1232,0.1148
387.5443,6.459071667,0.9339,-0.5985,-0.5748,-0.4863,-0.4059,-0.3532,-0.4785,0.1651,0.1286,0.1016,0.0886,0.1171,0.0341
388.786,6.479766667,0.8674,-0.7038,-0.4514,-0.4079,-0.4056,-0.2946,-0.5377,0.1757,0.0757,0.0974,0.1186,0.0681,0.2156
390.0378,6.50063,1.0521,-0.6667,-0.5731,-0.4989,-0.4157,-0.3114,-0.2523,0.1712,0.0956,0.0935,0.1189,0.0483,-0.0151
391.3636,6.522726667,0.841,-0.6695,-0.6388,-0.4203,-0.3063,-0.2866,-0.7051,0.1279,0.1224,0.1093,0.0905,0.069,0.0016
392.6429,6.544048333,1.0506,-0.7132,-0.4859,-0.4756,-0.418,-0.5263,-0.3633,0.1995,0.0998,0.0886,0.1009,0.0394,-0.0427
393.9786,6.56631,0.7922,-0.449,-0.5902,-0.4562,-0.5236,-0.3794,-0.4033,0.2004,0.0947,0.0916,0.1016,0.0556,0.308
395.282,6.588033333,0.7637,-0.7133,-0.4882,-0.4744,-0.395,-0.3804,-0.7497,0.1858,0.1634,0.0951,0.1079,0.2318,0.2668
396.582,6.6097,0.8447,-0.804,-0.5067,-0.4672,-0.41,-0.435,-0.0133,0.1544,0.0889,0.0805,0.1038,0.0487,0.3144
397.8287,6.630478333,0.9859,-0.6478,-0.4435,-0.4631,-0.4216,0.0687,-0.5725,0.1545,0.1233,0.0596,0.0863,0.0373,0.2204
399.064,6.651066667,0.9593,-0.6943,-0.6434,-0.4668,-0.4543,-0.298,0.2436,0.1532,0.1501,0.1091,0.0821,0.0409,-0.0126
400.396,6.673266667,0.7842,-0.6418,-0.6526,-0.5043,-0.4298,-0.4799,-0.5751,0.1409,0.1334,0.1137,0.1337,0.0125,0.0996
401.7045,6.695075,0.7533,-0.7701,-0.5561,-0.4811,-0.4324,-0.3515,-0.4395,0.1994,0.1604,0.0971,0.1391,0.0559,0.1745
402.96,6.716,1.0486,-0.6871,-0.5342,-0.452,-0.4318,-0.3281,-0.3369,0.1691,0.1321,0.1064,0.1147,0.0251,0.1189
404.2947,6.738245,0.9487,-0.6962,-0.4275,-0.4816,-0.413,-0.5755,-0.3826,0.2084,0.102,0.1061,0.1012,0.0149,0.1249
405.58,6.759666667,0.7171,-0.6489,-0.5077,-0.516,-0.4706,-0.4945,-0.7303,0.1649,0.1219,0.0443,0.1127,0.1297,0.254
406.8846,6.78141,0.8164,-0.7558,-0.5111,-0.6121,-0.4046,-0.355,0.2446,0.1657,0.1134,0.1209,0.092,0.057,0.1858
408.1565,6.802608333,1.0515,-0.6838,-0.6006,-0.4396,-0.4409,-0.3165,-0.7768,0.1977,0.0777,0.1221,0.1126,0.0995,0.143
409.446,6.8241,0.931,-0.799,-0.5303,-0.4866,-0.3703,-0.5776,-0.5781,0.1831,0.1408,0.1202,0.1092,0.0569,0.1643
410.7125,6.845208333,0.7571,-0.6206,-0.6605,-0.4427,-0.4288,-0.5366,0.1273,0.2231,0.119,0.1181,0.0983,0.0704,0.0099
412.0128,6.86688,0.8441,-0.7207,-0.5456,-0.4404,-0.3753,-0.7874,-0.1449,0.1649,0.1043,0.105,0.1124,0.1303,0.0783
413.3299,6.888831667,0.9479,-0.7381,-0.5591,-0.4977,-0.4157,-0.5553,-0.0702,0.1991,0.1439,0.0814,0.1068,0.1084,0.1574
414.6338,6.910563333,0.9012,-0.688,-0.4999,-0.4626,-0.4716,-0.4422,-0.6194,0.1992,0.1073,0.0995,0.1366,0.1447,0.0911
415.9484,6.932473333,0.8329,-0.8394,-0.5639,-0.4679,-0.3934,-0.472,-0.7419,0.1632,0.1349,0.109,0.1211,0.1013,0.1372
417.294,6.9549,0.8522,-0.5718,-0.591,-0.4756,-0.4557,-0.5022,-0.7138,0.2004,0.1878,0.1059,0.1035,0.104,-0.0945
418.6067,6.976778333,0.9306,-0.7725,-0.5685,-0.4393,-0.4137,-0.4837,-0.0989,0.1763,0.1428,0.1215,0.0995,0.1895,0.3092
419.9004,6.99834,0.8768,-0.8003,-0.631,-0.5569,-0.3761,-0.2756,-0.4069,0.1707,0.1863,0.1305,0.1174,0.1344,0.086
421.172,7.019533333,0.7072,-0.4712,-0.6035,-0.5559,-0.5213,-0.5664,-0.2259,0.1582,0.1328,0.1018,0.1121,0.1026,0.041
422.507,7.041783333,0.7206,-0.6413,-0.6355,-0.5598,-0.4389,-0.3599,-0.4242,0.1967,0.1223,0.1183,0.1057,0.1076,0.3791
423.7572,7.06262,1.0801,-0.5871,-0.5527,-0.5069,-0.4276,-0.3791,0.0671,0.1313,0.0954,0.0933,0.1134,0.076,0.1962
425.0813,7.084688333,0.8645,-0.8122,-0.4566,-0.5675,-0.4364,-0.3776,-0.4894,0.2124,0.143,0.1031,0.1052,0.0403,0.0934
426.4245,7.107075,0.8311,-0.6703,-0.5119,-0.543,-0.4366,-0.4453,-0.5299,0.2164,0.139,0.083,0.0946,0.1008,0.1547
427.7098,7.128496667,0.7129,-0.6791,-0.3718,-0.5283,-0.4612,-0.3488,-0.532,0.2078,0.1361,0.0753,0.1238,0.0718,0.4551
429.0105,7.150175,1.0061,-0.7494,-0.5537,-0.5945,-0.4405,-0.1937,-0.8745,0.2081,0.1233,0.1006,0.1098,0.0024,0.2012
430.3388,7.172313333,0.8591,-0.5782,-0.6231,-0.4781,-0.403,-0.4536,-0.6509,0.1535,0.1455,0.0893,0.1324,0.0368,0.1038
431.6644,7.194406667,0.6917,-0.7334,-0.5144,-0.4907,-0.4544,-0.4467,-0.3414,0.1544,0.1249,0.1137,0.1029,0.1537,0.0748
432.9888,7.21648,0.7896,-0.8212,-0.6523,-0.5291,-0.4645,-0.5959,-0.113,0.1714,0.1572,0.0926,0.1332,0.1267,0.1419
434.1544,7.235906667,0.8702,-0.6936,-0.622,-0.5259,-0.4332,-0.2535,-0.0559,0.205,0.1763,0.1119,0.1,0.1334,0.0005
435.3617,7.256028333,0.983,-0.6894,-0.5579,-0.5345,-0.3894,-0.469,-0.5851,0.1777,0.1626,0.1114,0.1013,0.0595,0.3643
436.4789,7.274648333,0.8876,-0.6835,-0.5086,-0.3741,-0.3815,-0.4278,-0.6807,0.1718,0.1719,0.1205,0.1236,0.1246,0.1344
437.564,7.292733333,0.81,-0.6643,-0.6953,-0.589,-0.471,-0.2727,-0.1524,0.1265,0.1222,0.1501,0.1051,0.0665,0.0817
438.8478,7.31413,0.8609,-0.7448,-0.5719,-0.5055,-0.4736,-0.3599,-0.385,0.1739,0.1727,0.1391,0.1262,0.1985,0.1062
440.1605,7.336008333,0.8889,-0.7564,-0.7013,-0.4411,-0.4296,-0.3948,-0.0224,0.2342,0.1013,0.1014,0.1124,0.131,0.0438
441.4745,7.357908333,0.8224,-0.7169,-0.6235,-0.5473,-0.4318,-0.655,-0.3893,0.2465,0.0951,0.1031,0.1431,0.0595,0.1985
442.8207,7.380345,0.6891,-0.622,-0.7254,-0.5166,-0.5227,-0.3768,-0.3929,0.1831,0.1456,0.1039,0.0916,0.1196,0.0131
