Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
253.2528	0.0176	0.0498	-0.0760	-0.0561	-0.0464	0.1967	-0.5785	0.1237	0.0403	-0.0071	0.0410	-0.0365	-0.0562	0.2133
255.0114	-0.0950	0.1256	0.0110	-0.1128	-0.0093	0.0029	-0.2522	0.0726	0.0468	0.0047	0.0038	-0.0439	0.0472	0.1040
256.7005	-0.1051	0.1265	-0.0382	-0.1139	-0.0091	-0.2890	-0.0324	0.0917	-0.0239	-0.0118	-0.0139	-0.0314	-0.0722	-0.0741
258.3697	-0.0660	0.0217	0.0233	-0.0592	-0.0427	-0.0790	-0.2409	0.1585	0.0047	-0.0209	0.0281	-0.0142	-0.0137	0.1244
260.1235	-0.2250	0.0956	-0.0966	-0.0341	-0.0535	-0.0143	0.5664	0.1216	0.0230	0.0502	0.0161	-0.0099	-0.0599	-0.0520
261.8370	-0.0247	0.1627	0.0165	-0.1164	-0.0085	-0.1469	0.5749	0.1533	-0.0115	-0.0171	0.0218	-0.0161	-0.0195	-0.2420
263.5696	-0.0065	0.0759	-0.0071	-0.1186	0.0132	-0.1857	-0.3430	0.1706	0.0368	-0.0269	-0.0064	-0.0117	-0.0832	-0.0696
265.2784	0.0668	-0.0023	0.0714	-0.0652	-0.0249	-0.2691	-0.2638	0.1281	0.0776	-0.0035	0.0090	-0.0024	0.0636	-0.0149
267.0472	-0.0339	-0.1053	-0.0343	-0.0626	-0.0552	-0.0598	0.1644	0.1333	-0.0011	-0.0328	0.0389	-0.0258	-0.0492	-0.0690
268.7626	-0.0633	-0.0625	-0.1770	-0.0735	-0.0256	-0.0757	0.0330	0.1545	-0.0348	-0.0203	-0.0271	0.0310	-0.1546	0.0706
270.5051	-0.0024	0.1109	0.0213	0.0455	0.0262	-0.0830	0.0857	0.1139	0.0387	-0.0789	-0.0066	0.0071	0.0094	0.0074
272.0329	-0.0834	0.0063	0.0215	-0.0449	-0.0722	0.0754	0.4342	0.1401	0.0377	0.0274	-0.0063	0.0142	-0.0033	0.2030
273.5991	-0.0633	-0.0477	-0.0593	0.0014	-0.0892	-0.0126	0.2931	0.1157	0.0122	-0.0016	0.0022	-0.0123	-0.1100	0.2219
275.0916	-0.0218	-0.0003	0.0427	0.0714	-0.0249	0.1430	-0.0939	0.1494	0.0375	-0.0495	0.0023	0.0075	-0.0799	0.0060
276.5936	-0.0876	0.0980	-0.1048	-0.0639	-0.0161	-0.0171	0.0912	0.1289	-0.0032	-0.0063	-0.0139	0.0071	0.0439	-0.0082
278.1786	-0.0687	-0.0280	-0.0444	-0.0142	-0.0324	-0.0632	-0.0322	0.1075	-0.0123	-0.0413	-0.0057	0.0050	-0.0711	0.1184
279.9183	0.0583	0.0271	-0.0297	-0.0398	-0.0028	-0.1596	0.0623	0.0913	0.0242	-0.0264	-0.0314	0.0074	-0.0043	-0.0815
