Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
1837.6519,30.62753167,111.7714,5.7362,2.3443,1.5907,1.1646,0.5901,0.2152,-3.1054,-3.3076,-2.2429,-2.4439,-1.7757,-1.9678
1838.5467,30.642445,112.0147,5.6056,2.4047,1.4879,1.0734,0.2254,0.1082,-3.0329,-3.3557,-2.2424,-2.4193,-1.7215,-1.8719
1839.4954,30.65825667,111.9363,5.6499,2.274,1.593,1.0864,0.3016,-0.1771,-3.1045,-3.2657,-2.2129,-2.443,-1.6905,-1.6876
1840.4446,30.67407667,112.0876,5.638,2.2581,1.5898,1.0167,0.5445,0.668,-3.0253,-3.3038,-2.2719,-2.4434,-1.7172,-1.8462
1841.4367,30.69061167,111.918,5.7233,2.2479,1.4865,1.089,0.4448,0.5853,-3.095,-3.3225,-2.2178,-2.4358,-1.7096,-2.0122
1842.3844,30.70640667,111.8368,5.7887,2.2102,1.5832,1.1531,0.6838,-0.2032,-3.0976,-3.2921,-2.1982,-2.4245,-1.7474,-2.1711
1843.2702,30.72117,111.8944,5.7085,2.3888,1.5036,1.0412,0.5348,0.7422,-3.0529,-3.2954,-2.2147,-2.4279,-1.7423,-2.0619
1844.1287,30.73547833,111.9584,5.6707,2.2274,1.5597,1.0771,0.2311,0.563,-3.0806,-3.3,-2.2409,-2.4122,-1.7396,-1.855
1845.1214,30.75202333,112.0911,5.6758,2.2594,1.5285,1.1837,0.6324,0.1829,-3.1155,-3.2967,-2.2085,-2.4372,-1.7869,-2.0298
1846.0892,30.76815333,112.0775,5.7317,2.2121,1.5647,1.0466,0.5688,0.1382,-3.0458,-3.2739,-2.2204,-2.4235,-1.6789,-2.0193
1847.0255,30.78375833,111.9092,5.5834,2.2631,1.5651,1.1557,0.4831,0.4455,-3.0752,-3.2874,-2.2378,-2.4435,-1.7852,-1.9632
1848.0371,30.80061833,111.8956,5.7469,2.3069,1.5111,1.0618,0.461,0.4217,-3.0862,-3.2629,-2.232,-2.4499,-1.7678,-1.7285
1848.9383,30.81563833,111.9986,5.6873,2.1393,1.4477,1.0708,0.3699,0.4937,-3.0483,-3.3373,-2.2477,-2.434,-1.7243,-1.8954
1849.9489,30.83248167,112.001,5.731,2.3105,1.4373,1.0788,0.5484,0.4365,-3.05,-3.2975,-2.24,-2.4324,-1.6941,-1.9615
1850.9506,30.84917667,111.9494,5.6401,2.264,1.4645,1.1311,0.512,0.8631,-3.0705,-3.3227,-2.2319,-2.4503,-1.6837,-1.9425
1851.9526,30.86587667,112.2298,5.5784,2.3496,1.45,1.0562,0.5631,0.794,-3.0804,-3.2863,-2.2512,-2.4345,-1.8017,-1.9677
1852.9665,30.882775,111.9971,5.7262,2.2673,1.4546,1.0271,0.2719,0.6071,-3.0706,-3.2716,-2.231,-2.4358,-1.7318,-2.0235
1854.0035,30.90005833,111.9234,5.5904,2.2723,1.4685,1.0152,0.3237,-0.1281,-2.9868,-3.3023,-2.2387,-2.4284,-1.7398,-1.8613
1855.0408,30.91734667,112.0394,5.6067,2.396,1.4756,1.0147,0.5281,0.5736,-3.119,-3.2985,-2.2459,-2.4478,-1.8165,-1.8045
1855.9553,30.93258833,112.1883,5.5556,2.2616,1.4429,1.0432,0.4717,0.4898,-3.0686,-3.3138,-2.2633,-2.4333,-1.591,-1.8062
1856.8988,30.94831333,112.1059,5.6116,2.2595,1.3917,1.0311,0.454,0.638,-3.0758,-3.2935,-2.2337,-2.4117,-1.8254,-2.2052
1857.7748,30.96291333,112.1413,5.696,2.1136,1.4788,1.0379,0.6374,0.3811,-3.0823,-3.2703,-2.2028,-2.4027,-1.7285,-1.914
1858.7287,30.97881167,112.0353,5.5832,2.3289,1.3505,0.9561,0.2623,0.4421,-3.0643,-3.3099,-2.2344,-2.402,-1.6969,-2.0208
1859.6727,30.994545,112.1756,5.4982,2.1917,1.4328,0.9702,0.4406,0.0777,-3.0644,-3.2792,-2.2222,-2.4211,-1.7208,-1.8176
1860.675,31.01125,112.2105,5.4764,2.1728,1.4024,0.9913,0.3126,0.1208,-3.0859,-3.3306,-2.2145,-2.4293,-1.7818,-2.0912
1861.6845,31.028075,112.2219,5.5743,2.2825,1.5347,1.013,0.5323,0.0619,-3.0263,-3.3105,-2.2044,-2.4433,-1.7393,-1.7174
1862.6397,31.043995,112.1249,5.6028,2.2277,1.4378,0.9332,0.4447,0.1007,-3.0564,-3.2538,-2.2463,-2.4453,-1.7844,-2.0653
1863.5289,31.058815,112.0349,5.6509,2.3188,1.4569,1.0385,0.4615,0.4838,-3.055,-3.2708,-2.216,-2.429,-1.7771,-1.985
1864.4765,31.07460833,112.2248,5.6313,2.1485,1.3975,0.9281,0.2902,0.3448,-3.069,-3.2785,-2.1816,-2.4426,-1.7518,-1.9883
1865.4412,31.09068667,112.1218,5.6218,2.1798,1.3852,0.8922,0.3104,0.3113,-3.0516,-3.3277,-2.2122,-2.4308,-1.791,-1.8507
1866.3479,31.10579833,112.134,5.4569,2.1947,1.4187,0.9828,0.1251,0.2524,-3.0368,-3.2571,-2.216,-2.4222,-1.7261,-1.9071
1867.3267,31.12211167,112.2506,5.5282,2.0963,1.4211,1.0242,0.579,0.4851,-3.0432,-3.2584,-2.2096,-2.4398,-1.7134,-1.9229
1868.3307,31.138845,112.0614,5.4968,2.2063,1.4679,1.0665,0.1504,0.7826,-3.0938,-3.2819,-2.2347,-2.4545,-1.668,-2.1776
1869.3311,31.15551833,112.1422,5.5671,2.0781,1.4852,0.9353,0.3311,0.4549,-3.0461,-3.3126,-2.2363,-2.4202,-1.7572,-1.7357
1870.3407,31.172345,112.1284,5.5602,2.3057,1.4236,0.9571,0.5196,0.1041,-3.0278,-3.2863,-2.2181,-2.4516,-1.7426,-2.0283
1871.3387,31.18897833,112.2497,5.4769,2.2915,1.3713,1.013,0.3058,0.6001,-3.054,-3.268,-2.2136,-2.4573,-1.7742,-1.9075
1872.2932,31.20488667,112.2946,5.6171,2.1616,1.4146,0.9494,0.4103,0.0968,-3.0512,-3.2894,-2.2701,-2.4237,-1.7931,-1.9415
1873.2825,31.221375,112.0815,5.6199,2.2276,1.3605,0.9718,0.3394,0.3967,-3.0724,-3.3107,-2.2073,-2.4127,-1.7453,-1.7633
1874.2705,31.23784167,112.0031,5.5908,2.1436,1.3944,0.9488,0.5117,0.2924,-3.0611,-3.2698,-2.2513,-2.4258,-1.6773,-1.7976
1875.1618,31.25269667,112.2084,5.5136,2.2459,1.4337,0.8825,0.3182,0.305,-3.0883,-3.3009,-2.228,-2.4408,-1.6585,-1.9782
1876.1104,31.26850667,112.1518,5.5353,2.0483,1.3751,0.8822,0.1767,-0.3149,-3.0415,-3.3191,-2.2418,-2.4268,-1.7274,-1.8661
1877.0531,31.28421833,112.244,5.456,2.1481,1.4183,0.9312,0.2192,0.4192,-3.0638,-3.301,-2.2235,-2.411,-1.7494,-1.9933
1878.0512,31.30085333,112.2675,5.5378,2.212,1.3734,0.9422,0.3795,0.3721,-3.1006,-3.2753,-2.2068,-2.4378,-1.7435,-1.8368
1879.0815,31.318025,112.0209,5.5955,2.0981,1.4347,0.9774,0.3705,-0.1504,-3.1016,-3.2852,-2.2431,-2.4165,-1.7441,-2.0674
1880.0783,31.33463833,111.8203,5.4765,2.1064,1.2887,0.9651,0.1524,0.0667,-3.0408,-3.2908,-2.2023,-2.4226,-1.6919,-1.883
1881.0767,31.35127833,112.0385,5.5808,2.1307,1.2901,0.8923,0.2286,-0.0458,-2.9883,-3.2849,-2.2471,-2.433,-1.6947,-1.8225
1882.0767,31.367945,112.1821,5.4855,2.1326,1.2366,0.9407,0.5154,0.1036,-3.0234,-3.2113,-2.2425,-2.3825,-1.7791,-1.7973
1882.9863,31.383105,112.1534,5.5148,2.0966,1.2757,0.8751,0.4352,0.3885,-3.0367,-3.2757,-2.2497,-2.4321,-1.7162,-1.9214
1883.9248,31.39874667,112.0519,5.5637,2.166,1.3941,0.912,0.495,0.363,-3.0552,-3.2908,-2.2077,-2.4375,-1.7472,-1.9519
1884.9267,31.415445,111.9502,5.4901,2.1629,1.379,0.9161,0.1395,-0.06,-3.0785,-3.2811,-2.2376,-2.3988,-1.7248,-2.0022
1885.9156,31.43192667,112.1137,5.6273,2.0503,1.3075,0.8533,0.1145,-0.1119,-3.0535,-3.2912,-2.2532,-2.414,-1.768,-1.9667
1886.9123,31.44853833,112.2616,5.5647,2.0962,1.347,0.8536,0.337,0.3018,-3.0295,-3.3124,-2.183,-2.4133,-1.762,-1.8934
1887.9287,31.46547833,112.2509,5.4264,2.1026,1.2784,0.8587,0.2488,0.3385,-3.0291,-3.2601,-2.2043,-2.4107,-1.7265,-1.8541
1888.8866,31.48144333,112.1662,5.5586,2.1069,1.4221,0.9253,0.4776,0.5837,-3.0675,-3.2704,-2.2313,-2.4373,-1.8133,-1.728
1889.7504,31.49584,111.9338,5.5492,2.1552,1.3083,0.9358,0.4773,0.4395,-3.1095,-3.3101,-2.2196,-2.4562,-1.8729,-2.0009
1890.6475,31.51079167,112.0549,5.5573,2.1262,1.3839,0.8504,0.3056,0.3543,-3.0755,-3.312,-2.1979,-2.3993,-1.7481,-1.8883
1891.5853,31.52642167,112.2988,5.5966,2.0215,1.2453,0.9485,0.3789,0.105,-3.0582,-3.278,-2.2351,-2.4074,-1.6868,-2.059
1892.4919,31.54153167,112.2315,5.583,2.0147,1.2692,0.8628,0.4118,0.2402,-3.0565,-3.3039,-2.2247,-2.4129,-1.7436,-2.1271
1893.4667,31.55777833,112.25,5.5259,2.0757,1.2817,0.9289,0.316,0.4255,-3.0379,-3.3473,-2.2428,-2.4315,-1.7301,-1.8043
1894.4449,31.57408167,112.2337,5.5136,2.0543,1.2926,0.964,0.3893,0.3478,-3.0784,-3.3503,-2.2319,-2.4187,-1.7968,-1.9495
1895.4529,31.59088167,111.9859,5.5061,2.0161,1.3045,0.9484,0.2298,0.8872,-3.0984,-3.2821,-2.2234,-2.4483,-1.7381,-1.7959
1896.3504,31.60584,112.2801,5.4361,2.0458,1.3105,0.8839,0.1171,0.4315,-3.0591,-3.2606,-2.2086,-2.4136,-1.6666,-2.0408
1897.3072,31.62178667,112.3669,5.3846,2.1104,1.3087,0.8536,0.2233,-0.1666,-3.0057,-3.3187,-2.2414,-2.4209,-1.6921,-2.1615
1898.2127,31.63687833,112.4354,5.4238,2.0516,1.3818,0.7916,0.2255,0.2366,-3.0595,-3.2785,-2.219,-2.4397,-1.7868,-2.0413
1899.2004,31.65334,112.384,5.5112,2.1348,1.3465,0.9136,0.1441,0.1211,-3.0549,-3.2234,-2.2553,-2.4201,-1.7311,-1.889
1899.912,31.6652,112.0857,5.3975,2.0697,1.3136,0.8333,0.4862,1.0658,-3.0759,-3.2744,-2.2236,-2.4241,-1.6057,-1.926
1900.7163,31.678605,112.1337,5.4723,2.1238,1.3419,0.8787,0.3268,-0.2466,-3.1045,-3.2798,-2.2489,-2.4577,-1.6696,-1.9892
1901.4639,31.691065,112.2713,5.4414,2.0581,1.3105,0.8993,0.0592,0.5553,-3.0346,-3.279,-2.2234,-2.4322,-1.7064,-2.0097
1902.2539,31.70423167,112.3925,5.3801,2.0738,1.2576,0.9029,0.1455,-0.1993,-3.0659,-3.2868,-2.238,-2.4394,-1.7008,-1.8358
1903.0858,31.71809667,112.4573,5.4199,2.1231,1.343,0.8395,0.371,0.8182,-3.0702,-3.3027,-2.2068,-2.4064,-1.7193,-1.828
1903.8239,31.73039833,112.4617,5.4062,2.0374,1.3075,0.7714,0.2131,0.2082,-3.0497,-3.2525,-2.2072,-2.4375,-1.7288,-1.8811
1904.7967,31.74661167,112.2762,5.5112,2.0244,1.2658,0.9104,0.2505,0.5343,-3.0365,-3.2273,-2.1805,-2.4225,-1.6779,-1.9019
1905.7487,31.76247833,112.192,5.4339,2.0674,1.249,0.8424,-0.038,0.7298,-3.0356,-3.3158,-2.2291,-2.4125,-1.6566,-1.8858
1906.7411,31.77901833,112.2983,5.4418,2.0004,1.2925,0.81,0.5665,0.2351,-3.0771,-3.2899,-2.1886,-2.4205,-1.7034,-1.9273
1907.6925,31.794875,112.5669,5.4431,1.9503,1.2292,0.8825,0.4195,0.0499,-3.0489,-3.3172,-2.2651,-2.4124,-1.8585,-1.9877
1908.7007,31.81167833,112.4484,5.3486,2.0051,1.3052,0.8466,0.3861,0.2951,-3.0408,-3.3374,-2.2009,-2.4163,-1.7692,-1.9784
1909.6675,31.82779167,112.4989,5.3373,2.1587,1.3671,0.9019,0.0898,0.5634,-3.0599,-3.3136,-2.244,-2.4307,-1.6756,-1.9833
1910.665,31.84441667,112.3095,5.3701,1.9775,1.2912,0.9005,0.027,0.3305,-3.0629,-3.3028,-2.2108,-2.4262,-1.6193,-1.9562
1911.6695,31.86115833,112.0951,5.3864,2.0777,1.2438,0.9242,0.2676,0.1961,-3.0226,-3.2909,-2.2483,-2.4286,-1.7023,-2.2572
1912.5515,31.87585833,112.3991,5.3419,1.9896,1.1947,0.7581,0.095,0.4105,-3.0302,-3.2755,-2.2152,-2.415,-1.7278,-1.9932
1913.4611,31.89101833,112.4277,5.3415,1.9802,1.192,0.8324,0.0445,0.0705,-3.0462,-3.2692,-2.2303,-2.4032,-1.7408,-2.1652
1914.4734,31.90789,112.4978,5.4161,2.0147,1.2117,0.804,0.4001,0.0731,-3.076,-3.2799,-2.2217,-2.4186,-1.6939,-1.901
1915.4732,31.92455333,112.3383,5.3697,1.9211,1.2235,0.8305,0.1708,0.0699,-3.0438,-3.2885,-2.2258,-2.4011,-1.7605,-1.9953
1916.4732,31.94122,112.0438,5.4423,2.0609,1.266,0.8723,0.0699,0.2837,-3.0516,-3.2667,-2.2183,-2.4188,-1.7418,-1.9899
1917.4107,31.956845,112.1573,5.4241,2.0129,1.2121,0.786,0.408,0.037,-3.0771,-3.335,-2.1988,-2.4591,-1.7897,-1.8333
1918.4447,31.97407833,112.5182,5.3299,1.992,1.3079,0.7658,0.2298,-0.0635,-3.0732,-3.2455,-2.2645,-2.4242,-1.8051,-1.8205
1919.3745,31.989575,112.4738,5.3543,2.0509,1.2065,0.7823,0.3826,-0.1769,-3.0235,-3.2568,-2.256,-2.4186,-1.6204,-2.0103
1920.3725,32.00620833,112.5188,5.344,2.0009,1.2964,0.7135,0.2125,-0.5495,-3.0293,-3.298,-2.2368,-2.4239,-1.7598,-1.9264
1921.3665,32.022775,112.2963,5.3848,2.087,1.2791,0.6958,-0.0484,-0.0924,-3.0657,-3.2764,-2.2218,-2.4224,-1.7254,-1.9156
1922.3119,32.03853167,112.0086,5.386,1.9867,1.2726,0.8038,0.059,-0.3348,-3.0754,-3.2488,-2.2226,-2.4228,-1.7602,-2.0536
1923.2865,32.054775,112.3334,5.3642,2.0606,1.1795,0.6992,0.2802,0.3296,-3.0173,-3.2999,-2.2244,-2.4102,-1.6466,-1.9349
1924.2923,32.07153833,112.4754,5.3683,1.9132,1.2301,0.7995,0.1343,0.1437,-3.0103,-3.2861,-2.1892,-2.3812,-1.6544,-1.8559
1925.2947,32.088245,112.5039,5.4538,1.9526,1.2297,0.7671,0.1262,0.1347,-2.9767,-3.2842,-2.2441,-2.4292,-1.7155,-1.9693
1926.3005,32.10500833,112.1765,5.2844,1.9811,1.2369,0.8107,0.2361,0.2763,-3.0256,-3.2695,-2.2441,-2.4362,-1.6634,-1.9737
1927.3022,32.12170333,112.0418,5.3135,2.0736,1.2146,0.7801,0.1203,0.332,-3.0695,-3.2797,-2.202,-2.4024,-1.751,-1.7158
1928.0585,32.13430833,112.3032,5.3692,1.9405,1.1374,0.742,0.1536,0.3953,-3.0475,-3.2935,-2.2228,-2.3961,-1.6426,-1.882
1929.0365,32.15060833,112.4611,5.3843,1.8449,1.1906,0.6809,0.0741,-0.4686,-3.0372,-3.2723,-2.2113,-2.4287,-1.6883,-1.8747
1930.0343,32.16723833,112.4128,5.3924,1.9635,1.2322,0.7023,0.4387,0.686,-3.064,-3.27,-2.2176,-2.4115,-1.6762,-1.8786
1931.0274,32.18379,112.4661,5.2031,2.004,1.1951,0.6822,-0.1202,-0.0568,-3.0587,-3.2738,-2.2501,-2.4306,-1.6736,-1.7814
1932.0332,32.20055333,112.1909,5.3225,2.0066,1.2726,0.7218,0.295,-0.1815,-3.0461,-3.2798,-2.2141,-2.4064,-1.7816,-2.1194
1933.0271,32.21711833,112.1016,5.2821,2.0304,1.2449,0.7675,0.1086,0.0372,-3.0342,-3.2625,-2.199,-2.4277,-1.7812,-1.855
1933.9911,32.233185,112.4856,5.3179,1.9077,1.1861,0.7328,-0.0128,0.1338,-3.0251,-3.2761,-2.1944,-2.4245,-1.7281,-1.925
1934.9974,32.24995667,112.4977,5.3236,1.9151,1.1813,0.7306,-0.0251,0.024,-3.0846,-3.2838,-2.2145,-2.4011,-1.6024,-2.0322
1936.0027,32.26671167,112.4105,5.2397,1.9898,1.1435,0.7663,0.2929,-0.5405,-3.0555,-3.2989,-2.236,-2.4035,-1.6878,-2.0068
1936.9806,32.28301,112.2752,5.3308,1.9461,1.142,0.8264,0.0661,-0.124,-3.0246,-3.3191,-2.2185,-2.4014,-1.7234,-1.8517
1937.9854,32.29975667,112.1035,5.4503,1.8747,1.2422,0.6918,-0.0104,0.0409,-3.0339,-3.3177,-2.2269,-2.4048,-1.6638,-1.863
1939.0037,32.31672833,112.4835,5.3324,1.9333,1.2326,0.7776,0.15,-0.0544,-3.0394,-3.26,-2.2581,-2.4043,-1.6774,-1.8575
1939.9823,32.33303833,112.4653,5.3845,1.9878,1.1245,0.7464,0.1895,-0.1139,-3.0631,-3.2736,-2.2371,-2.384,-1.6408,-1.9816
1940.9327,32.34887833,112.6026,5.3528,1.9201,1.1654,0.7783,0.1793,0.1752,-3.0353,-3.2895,-2.2465,-2.4031,-1.6854,-1.8667
1941.9307,32.36551167,112.5837,5.284,1.9308,1.1786,0.6456,-0.008,0.0161,-3.0651,-3.299,-2.2227,-2.4073,-1.733,-1.9642
1942.9307,32.38217833,112.1499,5.2998,1.7804,1.1459,0.7735,0.2441,-0.0925,-3.0349,-3.2286,-2.2251,-2.4127,-1.6435,-1.9333
1943.9267,32.39877833,112.4048,5.3094,1.9354,1.1696,0.7268,0.0474,-0.1643,-2.9804,-3.2906,-2.2154,-2.4303,-1.7601,-1.9275
1944.9445,32.41574167,112.4571,5.2383,1.8987,1.1923,0.7363,0.1999,0.0835,-3.0548,-3.3071,-2.2003,-2.4306,-1.6804,-1.8355
1945.9427,32.43237833,112.4942,5.1936,1.97,1.1843,0.6821,0.0454,0.118,-3.0273,-3.28,-2.2126,-2.4505,-1.6806,-1.8422
1946.9487,32.449145,112.6279,5.2813,1.9127,1.143,0.751,0.3247,-0.3276,-3.0792,-3.2599,-2.2418,-2.4157,-1.6556,-1.8598
1947.9487,32.46581167,112.3838,5.291,2.029,1.1628,0.6908,0.2818,-0.1466,-3.0893,-3.2983,-2.2508,-2.4024,-1.6945,-1.9406
1948.829,32.48048333,112.2096,5.3854,1.9155,1.1263,0.6992,0.0954,0.6274,-3.0055,-3.2961,-2.2123,-2.4054,-1.7131,-1.9627
1949.7467,32.49577833,112.6861,5.3434,1.9178,1.15,0.7148,0.1239,0.3219,-3.0361,-3.2369,-2.2116,-2.4146,-1.6509,-1.6941
1950.6945,32.511575,112.6286,5.2999,1.8263,1.1219,0.6616,0.1665,0.2396,-3.0257,-3.2884,-2.19,-2.3838,-1.6341,-1.8743
1951.6905,32.528175,112.5189,5.2774,1.8371,1.1326,0.7366,-0.0798,0.0321,-3.0772,-3.2674,-2.1614,-2.3987,-1.6878,-1.971
1952.7294,32.54549,112.5325,5.2912,1.9796,1.1572,0.7547,0.0088,0.072,-3.0222,-3.2491,-2.1981,-2.4171,-1.7144,-1.982
1953.6527,32.56087833,112.286,5.1832,1.9957,1.1684,0.7114,-0.061,-0.2324,-3.0076,-3.3044,-2.2285,-2.4073,-1.6638,-2.0431
1954.6515,32.577525,112.4843,5.2878,1.872,1.1828,0.6353,-0.117,0.1049,-3.0188,-3.2874,-2.2115,-2.4209,-1.6002,-1.8447
1955.6531,32.59421833,112.5997,5.1638,1.9176,1.1738,0.6468,-0.0674,0.1423,-3.0833,-3.2438,-2.1952,-2.439,-1.804,-1.9878
1956.659,32.61098333,112.7237,5.1997,1.7665,1.1119,0.5464,0.0637,-0.5246,-3.0007,-3.2208,-2.2318,-2.4226,-1.6552,-1.9552
1957.5947,32.62657833,112.7089,5.1907,1.9008,1.1759,0.7066,-0.0351,-0.1182,-3.0425,-3.225,-2.1977,-2.4016,-1.5857,-1.9939
1958.5325,32.64220833,112.5034,5.2125,2.1227,1.1335,0.612,-0.0077,-0.1694,-3.035,-3.2506,-2.1742,-2.4263,-1.7669,-2.0047
1959.5448,32.65908,112.24,5.3524,1.8311,1.1178,0.7193,0.0294,0.2937,-3.0126,-3.2534,-2.2039,-2.4113,-1.6765,-2.1119
1960.5597,32.675995,112.6532,5.2562,1.8319,1.1071,0.6382,-0.1269,-0.0716,-3.058,-3.2866,-2.2181,-2.4424,-1.6597,-1.7701
1961.5455,32.692425,112.5356,5.2015,1.9197,1.1321,0.7445,0.0948,-0.1223,-3.0808,-3.2423,-2.1961,-2.4252,-1.6492,-1.9242
1962.4264,32.70710667,112.6162,5.1859,1.8453,1.0197,0.6495,0.0924,0.2937,-3.0629,-3.2553,-2.2123,-2.4331,-1.6523,-2.0673
1963.3547,32.72257833,112.6586,5.2148,1.9786,1.079,0.6622,0.4013,-0.074,-3.0221,-3.3051,-2.2062,-2.4196,-1.6909,-1.9191
1964.3452,32.73908667,112.193,5.3321,1.9732,1.0768,0.8111,-0.0873,-0.2551,-3.0595,-3.261,-2.1889,-2.4198,-1.7848,-1.7352
1965.3525,32.755875,112.6579,5.1867,1.9319,1.1299,0.6873,-0.2486,0.3414,-3.0023,-3.29,-2.2124,-2.4261,-1.7172,-1.8199
1966.3043,32.77173833,112.6955,5.2236,1.917,1.1115,0.6445,0.1458,0.295,-2.9622,-3.2814,-2.2056,-2.4474,-1.7888,-1.8561
1967.1682,32.78613667,112.6716,5.1979,1.8384,1.0884,0.6779,0.1642,0.0952,-3.0294,-3.2384,-2.2014,-2.4288,-1.7351,-2.0123
1967.9314,32.79885667,112.7147,5.2155,1.8204,1.0583,0.7201,0.2504,0.2065,-3.0088,-3.3082,-2.2217,-2.4405,-1.7115,-2.0221
1968.8855,32.81475833,112.5288,5.2779,1.8203,1.1677,0.5985,-0.0547,-0.0699,-3.0324,-3.3306,-2.1904,-2.4118,-1.6855,-1.8216
1969.7787,32.829645,112.2173,5.3068,1.9183,1.1117,0.7038,0.355,0.3368,-3.0376,-3.2905,-2.2281,-2.4123,-1.7983,-1.9257
1970.7747,32.846245,112.5651,5.2818,1.7862,1.1345,0.704,0.315,0.1052,-2.9786,-3.2991,-2.1869,-2.4046,-1.6936,-1.9555
1971.7688,32.86281333,112.6188,5.3139,1.8171,1.0465,0.6421,-0.1781,0.1849,-3.0427,-3.2795,-2.2325,-2.4152,-1.7566,-1.7072
1972.7285,32.87880833,112.6507,5.172,1.8475,1.1174,0.6137,0.133,-0.1712,-3.0684,-3.2765,-2.2271,-2.4098,-1.6539,-1.985
1973.7325,32.89554167,112.6544,5.241,1.8819,1.0443,0.6856,0.0713,-0.0484,-3.0417,-3.225,-2.2183,-2.3889,-1.7112,-1.8816
1974.7385,32.91230833,112.3176,5.2542,1.7629,1.1436,0.7044,0.2033,0.3659,-3.0537,-3.2619,-2.2195,-2.3992,-1.729,-1.8928
1975.7967,32.929945,112.601,5.1837,1.7699,1.1436,0.5881,0.0239,-0.157,-2.9962,-3.2575,-2.2162,-2.3887,-1.7748,-1.914
1976.7888,32.94648,112.7194,5.1907,1.8752,1.1284,0.6793,0.2426,0.0968,-3.0409,-3.2334,-2.2283,-2.3904,-1.7042,-2.1269
1977.6586,32.96097667,112.527,5.2972,1.8988,1.0382,0.6807,0.0243,-0.3069,-3.0586,-3.2834,-2.2193,-2.4114,-1.7075,-1.9252
1978.5864,32.97644,112.6423,5.2635,1.774,1.0689,0.6066,-0.0695,0.1523,-3.0039,-3.2474,-2.1855,-2.394,-1.6938,-2.0327
1979.4845,32.99140833,112.6366,5.2055,1.8446,1.0699,0.6041,0.31,0.706,-3.0404,-3.2513,-2.1939,-2.3874,-1.7866,-2.0271
1980.4752,33.00792,112.2147,5.1513,1.7034,1.0485,0.6278,0.0228,-0.292,-3.0241,-3.2925,-2.2217,-2.3936,-1.7055,-1.8685
1981.4771,33.02461833,112.6586,5.0342,1.865,1.0578,0.6214,-0.0257,-0.403,-2.9785,-3.2902,-2.2027,-2.4043,-1.7824,-1.9071
1982.4312,33.04052,112.6481,5.1311,1.7999,1.0449,0.6039,-0.0449,0.4677,-3.0179,-3.2852,-2.2063,-2.4118,-1.7072,-1.9591
1983.3894,33.05649,112.6338,5.1443,1.7857,0.9522,0.5591,0.0971,0.1875,-3.0234,-3.2425,-2.2219,-2.4184,-1.6216,-1.7903
1984.3887,33.073145,112.5775,5.1291,1.8546,0.945,0.7053,0.0293,0.219,-3.0376,-3.3158,-2.1957,-2.4012,-1.6382,-1.696
1985.3867,33.08977833,112.5024,5.2496,1.8471,1.0244,0.6366,0.0974,-0.1702,-3.0089,-3.3119,-2.2209,-2.4145,-1.7844,-1.7223
1986.408,33.1068,112.7818,5.128,1.7285,1.1035,0.6025,0.2307,-0.1279,-3.0433,-3.2888,-2.2285,-2.4238,-1.6127,-1.8261
1987.4231,33.12371833,112.5973,5.1955,1.8233,0.9641,0.6168,-0.0192,0.334,-2.9626,-3.2951,-2.1903,-2.4156,-1.8025,-1.9277
1988.4048,33.14008,112.7068,5.116,1.8078,1.0202,0.654,0.2835,0.1343,-2.9706,-3.26,-2.1929,-2.4197,-1.6796,-2.0689
1989.4209,33.157015,112.757,5.1197,1.8724,1.0612,0.5502,0.1225,0.0652,-2.9962,-3.2678,-2.1986,-2.386,-1.6731,-1.8993
1990.4257,33.17376167,112.5757,5.0846,1.959,1.1234,0.6126,0.1597,-0.025,-3.0449,-3.2523,-2.1955,-2.4009,-1.678,-1.9433
1991.43,33.1905,112.2795,5.1563,1.8078,1.0088,0.6168,0.0823,-0.0086,-3.0658,-3.2454,-2.2249,-2.3975,-1.6637,-2.0558
1992.457,33.20761667,112.713,5.1828,1.893,1.089,0.5793,0.0597,0.3651,-3.0024,-3.2427,-2.2385,-2.4117,-1.6749,-1.9053
1993.4584,33.22430667,112.7026,5.2045,1.8461,0.9982,0.5707,0.0176,-0.239,-2.9955,-3.284,-2.1956,-2.4195,-1.6683,-1.8581
1994.4597,33.240995,112.7688,5.2077,1.8189,1.018,0.6869,0.0537,0.1837,-3.0342,-3.2694,-2.1806,-2.4076,-1.664,-1.6623
1995.4829,33.25804833,112.7534,5.0975,1.8344,1.0735,0.5552,0.0405,0.0098,-3.0041,-3.2634,-2.1963,-2.4104,-1.7388,-1.8116
1996.5002,33.27500333,112.2833,5.2232,1.8616,1.0109,0.6671,0.1985,-0.6939,-3.0484,-3.2602,-2.2235,-2.4316,-1.618,-1.7547
1997.5011,33.291685,112.7593,5.1227,1.8804,0.988,0.6561,0.0015,-0.1273,-3.0413,-3.2125,-2.227,-2.4168,-1.6795,-1.8272
1998.503,33.30838333,112.7511,5.1744,1.712,0.9926,0.6923,0.0145,0.0634,-3.0017,-3.2288,-2.2323,-2.4033,-1.7156,-1.8467
1999.5063,33.325105,112.6734,5.2086,1.8115,0.9952,0.536,0.0388,-0.1329,-3.0269,-3.2431,-2.1943,-2.4093,-1.7572,-1.9754
