Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
824.1245,13.73540833,-1.9483,0.1064,-0.0313,0.0161,0.1577,-0.142,0.0063,0.5062,0.2892,0.2439,0.0958,0.0263,0.1549
825.5109,13.758515,-1.8682,0.3138,-0.0662,-0.0886,0.124,0.1548,0.4051,0.4977,0.3278,0.2629,0.1268,0.0833,0.1254
827.02,13.78366667,-1.8171,0.0968,-0.1219,-0.136,0.1385,-0.1312,-0.4523,0.7544,0.3028,0.2998,0.146,0.0416,0.3417
828.4397,13.80732833,-1.829,0.1575,-0.2012,-0.0655,0.104,0.2051,-0.2703,0.7401,0.3622,0.3119,0.1978,0.0203,0.0563
829.9578,13.83263,-2.2028,0.0162,-0.4124,-0.0797,0.1334,-0.2106,-0.1337,0.5954,0.3871,0.2893,0.1632,0.071,0.1758
831.5118,13.85853,-2.197,0.0257,-0.2238,-0.1162,-0.0194,-0.4099,0.1551,0.7324,0.4044,0.2671,0.1861,0.0355,0.1947
832.9546,13.88257667,-2.1086,-0.1851,-0.2635,-0.079,-0.0424,-0.1775,-0.4189,0.8127,0.4012,0.3374,0.2139,0.0674,0.3113
834.4862,13.90810333,-2.4157,-0.2278,-0.3009,-0.1864,0.0068,0.1709,0.1131,0.7013,0.423,0.3112,0.2205,0.0967,0.3154
835.9884,13.93314,-2.5029,-0.1601,-0.3686,-0.1881,-0.0862,-0.1201,0.2423,0.692,0.4585,0.3685,0.2324,0.0956,0.2426
837.4933,13.95822167,-2.3712,-0.2403,-0.3047,-0.1607,-0.0767,-0.1847,-0.2577,0.8611,0.4385,0.3408,0.2607,0.1429,0.4214
838.9864,13.98310667,-2.3055,-0.4356,-0.2888,-0.3204,-0.116,-0.2787,-0.2995,0.9594,0.4934,0.3772,0.2654,0.1919,0.2086
840.5136,14.00856,-2.8418,-0.4269,-0.4494,-0.2659,-0.1587,-0.2905,-0.4263,0.7561,0.4556,0.3775,0.2641,0.1717,0.3334
841.9473,14.032455,-2.7578,-0.2753,-0.4127,-0.333,-0.084,-0.2569,-0.9087,0.9629,0.5167,0.4041,0.2787,0.1264,0.2694
843.3246,14.05541,-2.6606,-0.2614,-0.2844,-0.3777,-0.1943,-0.2199,-0.8256,0.9638,0.5652,0.3627,0.2601,0.1968,0.2381
844.8367,14.08061167,-2.9167,-0.3311,-0.6171,-0.3071,-0.14,-0.1132,-0.062,0.8957,0.5408,0.4441,0.2568,0.1481,0.3111
846.3493,14.10582167,-3.1809,-0.4638,-0.5719,-0.4219,-0.2712,-0.349,-0.5544,0.7836,0.5485,0.4231,0.3027,0.1547,0.1357
847.7483,14.12913833,-2.9483,-0.5055,-0.4752,-0.4629,-0.0776,-0.3023,-0.6566,1.0729,0.582,0.4265,0.3071,0.1458,0.3701
849.1566,14.15261,-2.9387,-0.5967,-0.592,-0.4086,-0.2451,-0.2652,-0.1958,1.0838,0.5731,0.4343,0.2945,0.17,0.3095
850.6164,14.17694,-3.1714,-0.5407,-0.7062,-0.5159,-0.2688,-0.291,0.0296,0.8865,0.5859,0.4548,0.3006,0.2071,0.443
852.1201,14.20200167,-3.2668,-0.6179,-0.5432,-0.4286,-0.3155,-0.2337,-0.6337,0.9856,0.5867,0.4645,0.325,0.1992,0.5333
853.6276,14.22712667,-3.2043,-0.59,-0.728,-0.5485,-0.3548,-0.5389,-0.3827,1.1279,0.5626,0.5068,0.3405,0.2395,0.1165
854.9979,14.249965,-3.1224,-0.6903,-0.6589,-0.6175,-0.3734,-0.2769,-0.3373,1.1129,0.5518,0.4803,0.3344,0.1102,0.5568
856.4079,14.273465,-3.4072,-0.7817,-0.819,-0.6385,-0.4025,-0.5058,-0.7863,0.9018,0.619,0.4537,0.3277,0.1659,0.7139
857.8393,14.29732167,-3.3172,-0.7416,-0.7966,-0.5955,-0.317,-0.5282,-0.6772,1.1009,0.6503,0.4699,0.378,0.2299,0.3788
859.2717,14.321195,-3.2902,-0.7738,-0.7724,-0.6798,-0.4063,-0.3501,-0.7711,1.1903,0.6295,0.4515,0.3785,0.211,0.4005
860.678,14.34463333,-3.5481,-0.7387,-0.9412,-0.7006,-0.3942,-0.5478,-0.8873,1.1274,0.6389,0.4427,0.388,0.2249,0.274
862.0648,14.36774667,-3.8071,-0.9016,-1.003,-0.7094,-0.4131,-0.4215,-0.3959,0.983,0.6718,0.4665,0.3759,0.1672,0.2117
863.4764,14.39127333,-3.4618,-0.9546,-0.8773,-0.7211,-0.4989,-0.4916,-0.7209,1.1771,0.6676,0.4953,0.3572,0.1684,0.2256
864.9458,14.41576333,-3.4522,-0.9241,-0.8758,-0.716,-0.3501,-0.7272,-0.88,1.1919,0.7056,0.5256,0.3978,0.1815,0.2874
866.3678,14.43946333,-3.8491,-1.0316,-0.9838,-0.8151,-0.4457,-0.3691,-0.8134,1.0601,0.6659,0.5009,0.419,0.1259,0.2191
867.752,14.46253333,-3.9507,-1.1446,-1.0125,-0.7252,-0.5337,-0.6295,-0.837,1.0323,0.6078,0.5266,0.358,0.2554,0.2316
869.0795,14.48465833,-3.808,-1.011,-0.9346,-0.8123,-0.566,-0.7862,-0.5988,1.2409,0.6902,0.5518,0.4032,0.2681,0.5943
870.3686,14.50614333,-3.7266,-1.0163,-0.9402,-0.8536,-0.543,-0.7719,-0.6406,1.2172,0.6946,0.5425,0.3709,0.2133,0.4983
871.7336,14.52889333,-3.9217,-1.0157,-0.9772,-0.876,-0.5582,-0.8498,-0.7612,1.1146,0.6629,0.5239,0.3911,0.2044,0.236
873.1377,14.552295,-4.0452,-1.0299,-0.9091,-0.9145,-0.6724,-0.7683,-0.335,1.1629,0.7261,0.5208,0.3837,0.2136,0.4274
874.6564,14.57760667,-3.831,-0.9885,-0.8773,-0.8902,-0.5941,-0.7186,-0.5754,1.3697,0.7064,0.5294,0.3975,0.1968,0.2858
876.0596,14.60099333,-3.7712,-1.1109,-1.0171,-0.9361,-0.5714,-0.8882,-1.7653,1.2987,0.6996,0.5404,0.3879,0.2395,0.2803
877.3769,14.62294833,-4.0646,-0.9718,-1.0872,-0.876,-0.5336,-0.5226,-1.1106,1.1383,0.7025,0.5192,0.3677,0.2545,0.3215
878.6995,14.64499167,-4.167,-1.1793,-0.987,-0.9218,-0.5858,-0.6825,-0.8479,1.2615,0.7104,0.4867,0.3958,0.1274,0.4067
880.1483,14.66913833,-3.9031,-1.0925,-1.0613,-0.8861,-0.6252,-0.6569,-1.1721,1.349,0.7476,0.495,0.4375,0.249,0.2208
881.6183,14.69363833,-3.9863,-1.1047,-1.0625,-1.0909,-0.6412,-0.4742,-0.881,1.3308,0.7411,0.5374,0.4357,0.1805,0.2553
883.1739,14.719565,-4.2753,-1.2858,-1.2035,-0.8891,-0.6563,-0.6752,-0.7419,1.1047,0.7482,0.561,0.4067,0.3028,0.2034
884.5896,14.74316,-4.1593,-1.2571,-1.0636,-1.015,-0.638,-0.7888,-0.6258,1.3111,0.7938,0.5678,0.421,0.1237,0.3405
886.0505,14.76750833,-4.1058,-1.242,-1.0258,-0.9394,-0.6452,-0.7875,-1.2348,1.3669,0.7753,0.5799,0.447,0.1426,0.3739
887.5562,14.79260333,-4.2966,-1.2372,-1.227,-0.963,-0.6639,-0.6378,-1.4203,1.2097,0.7499,0.5111,0.3967,0.188,0.5282
889.0447,14.81741167,-4.2962,-1.3103,-1.1917,-0.9412,-0.6679,-0.6924,-0.6412,1.2404,0.7302,0.5585,0.4307,0.2383,0.482
890.5497,14.842495,-4.2628,-1.3073,-1.172,-1.1027,-0.6338,-0.8565,-1.1661,1.375,0.7771,0.554,0.4186,0.2179,0.5425
892.0558,14.86759667,-4.048,-1.3219,-1.1949,-1.0736,-0.6978,-0.8201,-1.3051,1.3792,0.7661,0.5311,0.4215,0.2392,0.2952
893.5965,14.893275,-4.4582,-1.3097,-1.3398,-0.9985,-0.7912,-0.7541,-0.6288,1.1702,0.7773,0.5639,0.4202,0.2638,0.075
895.0988,14.91831333,-4.3558,-1.374,-1.2061,-0.9911,-0.7315,-1.0955,-1.1534,1.3285,0.7523,0.5526,0.4199,0.2227,0.2932
896.6302,14.94383667,-4.1328,-1.4567,-1.2445,-1.0696,-0.8003,-1.0105,-1.7112,1.4176,0.7902,0.5717,0.4453,0.2165,0.4062
898.1378,14.96896333,-4.5417,-1.3441,-1.2509,-1.0849,-0.8111,-0.9401,-0.8505,1.2294,0.7895,0.5305,0.4106,0.2504,0.3611
899.6443,14.99407167,-4.5004,-1.3039,-1.3381,-1.0329,-0.855,-0.9941,-0.2241,1.2476,0.7725,0.5293,0.4119,0.2332,0.5916
900.9697,15.01616167,-4.3751,-1.3908,-1.2191,-1.1007,-0.8453,-1.0364,-0.8406,1.4295,0.7493,0.5501,0.411,0.221,0.1071
902.3578,15.03929667,-4.1586,-1.5082,-1.3017,-1.0588,-0.7584,-0.9371,-2.3108,1.4044,0.8109,0.5452,0.4222,0.2274,0.2782
903.6921,15.061535,-4.6777,-1.3364,-1.2507,-1.1089,-0.8271,-0.9393,-0.912,1.2692,0.7437,0.5617,0.417,0.2381,0.3963
905.0285,15.08380833,-4.5538,-1.4227,-1.2275,-1.1659,-0.8049,-0.7398,-0.5156,1.2434,0.7407,0.5427,0.4217,0.3456,0.482
906.3497,15.10582833,-4.4199,-1.4639,-1.255,-1.1877,-0.836,-1.0554,-1.2659,1.3538,0.8165,0.5583,0.4088,0.1551,0.5272
907.6833,15.128055,-4.3998,-1.3581,-1.2863,-1.1592,-0.8615,-0.948,-1.0335,1.3558,0.8222,0.5595,0.4356,0.1097,0.2496
909.0123,15.150205,-4.6875,-1.4353,-1.3129,-1.1497,-0.8796,-1.0736,-0.9165,1.2506,0.8078,0.5836,0.422,0.2158,0.3232
910.334,15.17223333,-4.6879,-1.4554,-1.11,-1.0962,-0.8571,-1.0333,-1.2905,1.301,0.8038,0.5024,0.419,0.2798,0.3187
911.683,15.19471667,-4.5281,-1.5608,-1.4019,-1.1571,-0.8229,-0.9914,-1.3355,1.4457,0.7895,0.5821,0.4343,0.2201,0.3345
912.9653,15.21608833,-4.3565,-1.6724,-1.2426,-1.1591,-0.9047,-1.1196,-1.4294,1.5056,0.8376,0.569,0.4565,0.2347,0.3582
914.3255,15.23875833,-4.8478,-1.4169,-1.4504,-1.1344,-0.8666,-1.2252,-1.0565,1.2613,0.83,0.581,0.4379,0.1864,0.2865
915.6665,15.26110833,-4.7443,-1.4948,-1.3219,-1.3182,-0.9019,-1.0679,-1.2172,1.3449,0.7857,0.5875,0.4091,0.1763,0.1739
916.9777,15.28296167,-4.5779,-1.6292,-1.3131,-1.2091,-0.8592,-0.8511,-0.9766,1.4026,0.8049,0.5702,0.424,0.1072,0.327
918.284,15.30473333,-4.4408,-1.5517,-1.3749,-1.1877,-0.93,-0.9791,-1.0475,1.4421,0.7773,0.5571,0.4622,0.2785,0.4311
919.6176,15.32696,-4.7959,-1.5257,-1.333,-1.1688,-0.8541,-0.9597,-1.1144,1.2569,0.8112,0.5677,0.42,0.2092,0.479
920.7418,15.34569667,-4.9241,-1.5914,-1.4503,-1.2508,-0.9543,-0.9433,-1.2382,1.3245,0.7558,0.5437,0.4483,0.2042,0.3511
922.0488,15.36748,-4.6817,-1.5518,-1.3617,-1.205,-0.844,-1.0713,-1.5053,1.4379,0.8078,0.5778,0.4262,0.1961,0.5437
923.4701,15.39116833,-4.3679,-1.5852,-1.4012,-1.3286,-1.0556,-0.8273,-1.6252,1.4614,0.8166,0.5768,0.4543,0.1868,0.289
924.8342,15.41390333,-5.0429,-1.6235,-1.4087,-1.345,-0.9811,-1.1179,-1.5834,1.3381,0.8067,0.5774,0.4113,0.2026,0.1814
926.1527,15.43587833,-4.8371,-1.5019,-1.4365,-1.2513,-0.9147,-1.126,-1.1206,1.3968,0.7854,0.5613,0.4386,0.2665,0.5381
927.542,15.45903333,-4.6818,-1.6065,-1.4892,-1.2195,-0.9413,-1.22,-0.5309,1.4784,0.7965,0.5897,0.451,0.1231,0.2847
928.871,15.48118333,-4.5649,-1.8049,-1.4944,-1.3095,-0.9038,-1.0954,-2.2126,1.45,0.8194,0.5769,0.4517,0.1327,0.0671
930.21,15.5035,-4.9914,-1.6208,-1.5181,-1.3375,-0.9721,-1.3324,-0.695,1.3221,0.8564,0.5596,0.4538,0.1814,0.4616
931.5622,15.52603667,-4.984,-1.7386,-1.502,-1.4089,-1.0985,-1.0924,-0.9327,1.3842,0.8072,0.592,0.4413,0.2493,0.5483
932.8979,15.54829833,-4.7938,-1.6483,-1.4841,-1.3669,-1.0213,-1.1996,-1.1481,1.4927,0.8216,0.573,0.4429,0.2017,0.6096
934.218,15.5703,-4.6947,-1.7118,-1.5925,-1.3788,-1.0687,-1.1273,-1.462,1.4867,0.7887,0.5897,0.4346,0.1823,0.2411
935.5051,15.59175167,-5.1409,-1.6756,-1.6227,-1.3909,-1.0969,-0.9337,-1.2782,1.3669,0.7879,0.5717,0.4566,0.1709,0.1747
936.8365,15.61394167,-5.0187,-1.752,-1.5248,-1.3891,-1.1921,-1.0569,-1.385,1.3341,0.7828,0.5733,0.4666,0.1402,0.331
938.164,15.63606667,-4.7487,-1.7812,-1.5271,-1.2948,-1.0978,-1.1821,-1.3112,1.4775,0.8212,0.6121,0.3945,0.1941,0.4533
939.5374,15.65895667,-4.677,-1.8036,-1.5615,-1.2843,-1.095,-1.0734,-1.7206,1.4935,0.8339,0.5883,0.4411,0.2114,0.485
940.8948,15.68158,-5.0649,-1.7941,-1.5117,-1.3364,-1.0581,-1.2711,-1.5621,1.3404,0.8566,0.5899,0.4311,0.3182,0.5408
942.2337,15.703895,-5.0944,-1.8409,-1.6171,-1.4015,-1.1679,-1.1027,-1.3652,1.4072,0.8177,0.6116,0.4358,0.1877,0.3374
943.6838,15.72806333,-4.7752,-1.7894,-1.5831,-1.4467,-1.0559,-1.4053,-1.5808,1.5051,0.8269,0.6545,0.4316,0.154,0.625
945.1886,15.75314333,-4.6521,-1.7425,-1.6038,-1.3697,-1.0888,-1.139,-1.2873,1.4641,0.826,0.5621,0.4155,0.1503,0.1082
946.5116,15.77519333,-5.1245,-1.8451,-1.5778,-1.4383,-1.1304,-1.1129,-1.7767,1.3918,0.7874,0.5576,0.4214,0.2383,0.676
947.8503,15.797505,-5.2569,-1.8459,-1.666,-1.4184,-1.1177,-1.2789,-1.1976,1.4278,0.8035,0.5842,0.4708,0.1724,0.4044
949.1748,15.81958,-4.7845,-1.7243,-1.6209,-1.4961,-1.1097,-1.2556,-1.4951,1.5327,0.8612,0.5502,0.429,0.1764,0.3133
950.5017,15.841695,-4.7886,-1.8372,-1.6194,-1.4888,-1.1827,-1.3603,-1.3152,1.5257,0.7887,0.5604,0.4261,0.1731,0.2091
951.8447,15.86407833,-5.3446,-1.8422,-1.4989,-1.4092,-1.1747,-1.4053,-1.2241,1.3598,0.7719,0.5822,0.4193,0.2277,0.2451
953.2137,15.886895,-5.1255,-1.746,-1.57,-1.4346,-1.0985,-1.2091,-1.2539,1.4859,0.8338,0.5816,0.4221,0.1586,0.4024
954.6148,15.91024667,-4.8089,-1.9478,-1.5922,-1.5402,-1.1337,-1.343,-1.6691,1.4997,0.8306,0.5701,0.4372,0.1932,0.2787
956.0204,15.93367333,-4.9496,-1.7794,-1.5704,-1.5274,-1.1238,-1.3539,-1.8812,1.4699,0.8193,0.5856,0.4595,0.2147,0.4149
957.4039,15.95673167,-5.4067,-1.9395,-1.6657,-1.4927,-1.1785,-1.3288,-1.4171,1.3233,0.8235,0.5577,0.4507,0.1897,0.5715
958.7262,15.97877,-5.2722,-1.8681,-1.6725,-1.5643,-1.1813,-0.9771,-1.4912,1.5228,0.8348,0.5911,0.4565,0.225,0.3653
960.1065,16.001775,-4.777,-1.9508,-1.7031,-1.4606,-1.2463,-1.5733,-1.4367,1.5634,0.8529,0.5855,0.4639,0.1574,0.2836
961.4324,16.02387333,-5.1382,-1.7262,-1.7184,-1.557,-1.1695,-1.2166,-1.2875,1.3781,0.7797,0.6513,0.4285,0.2123,0.3046
962.7659,16.04609833,-5.5399,-1.8991,-1.756,-1.4932,-1.2551,-1.3733,-1.8932,1.317,0.801,0.6012,0.4252,0.2178,0.7115
964.1525,16.06920833,-5.0957,-2.0202,-1.653,-1.4885,-1.1938,-1.2085,-1.4424,1.4783,0.8011,0.5862,0.4374,0.0729,0.4152
965.4724,16.09120667,-5.0169,-2.0616,-1.7495,-1.4429,-1.28,-1.0913,-1.6786,1.5048,0.88,0.5953,0.439,0.2347,0.4683
966.9095,16.11515833,-5.5092,-1.8857,-1.7926,-1.4557,-1.207,-1.509,-1.4319,1.4464,0.8471,0.5644,0.4184,0.2184,0.2137
968.2918,16.13819667,-5.3767,-1.8746,-1.6635,-1.5443,-1.231,-1.2394,-1.1222,1.3637,0.8442,0.5699,0.4291,0.2161,0.2116
969.6219,16.160365,-5.0755,-1.9003,-1.7193,-1.6234,-1.2211,-1.5069,-1.7766,1.5651,0.8655,0.5763,0.46,0.1152,0.2508
971.0119,16.18353167,-4.7699,-2.0116,-1.761,-1.6172,-1.2306,-1.2286,-1.2015,1.5753,0.8575,0.6078,0.4214,0.225,0.6287
972.3274,16.20545667,-5.4751,-1.9213,-1.7751,-1.4611,-1.3285,-1.4673,-2.1104,1.4316,0.8204,0.6021,0.4072,0.1704,0.2147
973.6923,16.228205,-5.4893,-1.8717,-1.7421,-1.5369,-1.2774,-1.521,-1.6052,1.3959,0.8516,0.6162,0.4326,0.2605,0.2855
975.0247,16.25041167,-5.1306,-2.0246,-1.6789,-1.5501,-1.2106,-1.2645,-1.9681,1.5354,0.8833,0.6013,0.435,0.1247,0.3493
976.3486,16.27247667,-4.8378,-1.8823,-1.8097,-1.4938,-1.2858,-1.353,-2.0254,1.5946,0.8333,0.655,0.4412,0.1924,0.2387
977.736,16.2956,-5.5698,-1.9914,-1.7213,-1.5532,-1.2537,-1.4426,-1.1247,1.3894,0.8081,0.5964,0.4469,0.2177,0.4604
979.1165,16.31860833,-5.5248,-2.087,-1.7309,-1.6092,-1.2955,-1.3185,-1.2273,1.3986,0.851,0.5796,0.4439,0.2046,0.1414
980.431,16.34051667,-5.0208,-1.9982,-1.7159,-1.5862,-1.3132,-1.2975,-1.531,1.5542,0.8538,0.5459,0.4537,0.2778,0.4712
981.8663,16.36443833,-5.024,-2.0243,-1.8092,-1.7276,-1.2828,-1.6872,-1.7751,1.6066,0.8353,0.5625,0.4568,0.2127,0.5064
983.2046,16.38674333,-5.5231,-1.8697,-1.7458,-1.6277,-1.2977,-1.2239,-1.8715,1.4431,0.8553,0.5423,0.4329,0.1421,0.5892
984.5081,16.40846833,-5.5356,-1.9306,-1.8282,-1.5559,-1.3065,-1.5732,-1.814,1.4827,0.8696,0.5648,0.4272,0.2162,0.3805
985.862,16.43103333,-5.1014,-2.0133,-1.7948,-1.5364,-1.355,-1.5485,-1.7965,1.5845,0.8673,0.514,0.4297,0.1549,0.4072
987.2424,16.45404,-4.9568,-2.1816,-1.7888,-1.7469,-1.25,-1.4451,-2.0016,1.5236,0.8637,0.5553,0.4339,0.1356,0.4025
988.6013,16.47668833,-5.5465,-2.018,-1.7444,-1.7262,-1.3143,-1.6181,-1.5537,1.4712,0.8407,0.5904,0.4229,0.0926,0.5967
989.938,16.49896667,-5.4867,-1.9249,-1.7454,-1.684,-1.3629,-1.6359,-1.5229,1.5121,0.8685,0.5982,0.4698,0.2344,0.4842
991.2782,16.52130333,-5.0331,-2.0092,-1.8699,-1.7083,-1.3184,-1.6647,-2.0572,1.5934,0.8903,0.5955,0.4394,0.1822,0.05
992.6028,16.54338,-5.04,-1.9377,-1.8374,-1.6427,-1.414,-1.2212,-1.7908,1.4966,0.8319,0.5679,0.4076,0.1453,0.5768
993.928,16.56546667,-5.5745,-2.0851,-1.9421,-1.7522,-1.3324,-1.7604,-1.9753,1.48,0.8556,0.5805,0.4571,0.1944,0.1079
995.2983,16.588305,-5.4824,-1.9999,-1.8838,-1.6075,-1.3378,-1.2722,-2.0352,1.4865,0.8261,0.6259,0.4226,0.197,0.2211
996.6259,16.61043167,-5.1084,-2.139,-1.7361,-1.5355,-1.4192,-1.4131,-1.7408,1.5362,0.8892,0.5333,0.4119,0.1401,0.2411
998.0185,16.63364167,-4.9631,-2.0851,-1.7775,-1.6689,-1.3634,-1.4804,-1.5951,1.5335,0.838,0.5584,0.4395,0.1546,0.1556
999.3343,16.65557167,-5.5581,-2.0888,-1.8005,-1.7186,-1.4309,-1.6648,-1.5956,1.4136,0.8914,0.5656,0.4265,0.159,0.3315
1000.6723,16.67787167,-5.4881,-2.0328,-1.8155,-1.6359,-1.371,-1.3623,-1.8598,1.4537,0.8758,0.5829,0.4201,0.1776,0.379
1002.008,16.70013333,-5.2566,-2.0868,-1.8067,-1.7351,-1.4927,-1.3965,-1.2863,1.5571,0.8747,0.5762,0.4252,0.1535,0.4813
1003.4261,16.72376833,-4.9142,-2.0412,-1.9143,-1.726,-1.4651,-1.7894,-1.2389,1.5776,0.8031,0.5704,0.4114,0.2611,0.1094
1004.7537,16.745895,-5.6031,-2.0735,-1.6627,-1.7403,-1.4047,-1.7041,-1.6865,1.3827,0.8357,0.5673,0.4102,0.1523,0.2883
1006.1184,16.76864,-5.4605,-2.0233,-1.9782,-1.6747,-1.4445,-1.5401,-1.6772,1.5056,0.7929,0.5503,0.4583,0.2077,0.1323
1007.5194,16.79199,-5.0907,-2.1133,-1.8843,-1.7586,-1.4931,-1.3961,-1.7719,1.5523,0.8722,0.5769,0.4445,0.2149,0.5763
1008.9678,16.81613,-5.0713,-2.0331,-1.9848,-1.6741,-1.3948,-1.4078,-2.1073,1.4679,0.851,0.6017,0.4413,0.213,0.3068
1010.3982,16.83997,-5.7341,-2.0576,-1.9332,-1.8023,-1.4263,-1.4615,-1.2521,1.4139,0.826,0.5486,0.4443,0.1309,0.1445
1011.74,16.86233333,-5.371,-2.0638,-1.8446,-1.6769,-1.3894,-1.5385,-2.112,1.5387,0.8512,0.602,0.4326,0.3096,0.2422
1013.1185,16.88530833,-4.9851,-2.1242,-1.8079,-1.8076,-1.4856,-1.6509,-1.6213,1.5388,0.8085,0.5571,0.4446,0.1661,0.2018
1014.5199,16.908665,-5.5233,-2.2662,-1.8945,-1.745,-1.4446,-1.565,-2.0697,1.4963,0.8548,0.57,0.4282,0.1546,0.2149
1015.9938,16.93323,-5.7006,-2.2008,-2.0082,-1.6985,-1.4388,-1.4732,-1.8711,1.4115,0.8196,0.5611,0.4122,0.0992,0.3251
1017.4246,16.95707667,-5.1788,-2.1471,-1.8743,-1.8963,-1.5031,-1.5245,-1.6035,1.5174,0.8808,0.5551,0.4082,0.2288,0.2271
1018.7903,16.97983833,-5.088,-2.1975,-1.9796,-1.8047,-1.3641,-1.5669,-1.6008,1.6456,0.8189,0.5478,0.4294,0.2218,0.2091
1020.1671,17.002785,-5.5655,-2.177,-1.9782,-1.6829,-1.4613,-1.5455,-1.8255,1.4656,0.8589,0.5892,0.4285,0.136,0.3628
1021.577,17.02628333,-5.7654,-2.2101,-1.9806,-1.8613,-1.4535,-1.8347,-1.6407,1.4368,0.8952,0.5807,0.4337,0.1882,0.5778
1023.0131,17.05021833,-5.1733,-2.3028,-1.9613,-1.7885,-1.4518,-1.7727,-1.8797,1.613,0.8389,0.5575,0.4224,0.1297,0.2861
1024.3821,17.073035,-5.154,-2.2919,-1.9956,-1.7672,-1.5241,-1.5753,-1.8866,1.5617,0.8357,0.568,0.4525,0.1309,0.2302
1025.772,17.0962,-5.6288,-2.2628,-1.9794,-1.7926,-1.5221,-1.597,-1.7421,1.4713,0.7876,0.5831,0.4258,0.1732,0.303
1027.234,17.12056667,-5.5995,-2.228,-2.0291,-1.7387,-1.4561,-1.5204,-1.5447,1.4515,0.8554,0.5694,0.4058,0.1884,0.115
1028.5504,17.14250667,-5.068,-2.1673,-1.9263,-1.8492,-1.3932,-1.5628,-1.7177,1.5489,0.8377,0.558,0.4709,0.2055,0.4156
1029.9167,17.16527833,-5.1523,-2.3157,-2.0044,-1.7634,-1.5684,-1.742,-1.3772,1.5106,0.8185,0.5363,0.4559,0.21,0.3707
1031.3568,17.18928,-5.7091,-2.2593,-1.993,-1.8194,-1.4046,-1.4285,-1.6797,1.4331,0.8182,0.5391,0.4137,0.2137,0.3125
1032.7762,17.21293667,-5.4187,-2.1092,-1.9589,-1.8323,-1.5806,-1.5865,-2.1186,1.5481,0.789,0.5424,0.4137,0.1497,0.3195
1034.1486,17.23581,-5.2008,-2.3149,-1.9735,-1.7816,-1.4773,-1.457,-1.5529,1.5515,0.8635,0.5769,0.4375,0.0973,0.2477
1035.5419,17.25903167,-5.3458,-2.262,-1.9056,-1.8465,-1.5572,-1.6959,-1.9936,1.518,0.9061,0.6219,0.4457,0.2039,0.2474
1036.96,17.28266667,-5.8523,-2.1737,-1.9795,-1.7877,-1.5173,-1.8185,-2.0822,1.4188,0.8418,0.5616,0.4129,0.2088,0.4111
1038.416,17.30693333,-5.2604,-2.2826,-1.9237,-1.7616,-1.571,-1.6185,-2.0052,1.5715,0.868,0.5735,0.4377,0.1634,0.615
1039.8838,17.33139667,-5.1955,-2.4436,-2.0282,-1.8271,-1.5251,-1.782,-2.4175,1.5748,0.8812,0.5884,0.4319,0.2143,0.1115
1041.3675,17.356125,-5.6672,-2.1692,-1.9279,-1.764,-1.4673,-1.6726,-1.725,1.4744,0.8231,0.6014,0.3933,0.2053,0.3669
1042.6935,17.378225,-5.8316,-2.2114,-2.0788,-1.8604,-1.5427,-1.8492,-2.1439,1.4017,0.8778,0.5734,0.4432,0.1719,0.4501
1044.1391,17.40231833,-5.2645,-2.3181,-1.8819,-1.8664,-1.5412,-1.5691,-1.8371,1.5845,0.8827,0.5957,0.4434,0.2144,0.2045
1045.5656,17.42609333,-5.0025,-2.3309,-1.8902,-1.8312,-1.5129,-1.6012,-2.1433,1.5677,0.8299,0.5712,0.4362,0.1478,0.1948
1046.897,17.44828333,-5.7064,-2.151,-1.9409,-1.7946,-1.5776,-1.6269,-2.4083,1.4873,0.8371,0.5375,0.4443,0.1692,0.4094
1048.2449,17.47074833,-5.7939,-2.1943,-1.9548,-1.8525,-1.5735,-1.7145,-1.9942,1.5027,0.8835,0.5738,0.4244,0.1106,0.182
1049.7079,17.49513167,-5.1558,-2.2696,-1.8983,-1.8252,-1.5688,-1.7312,-1.8227,1.5738,0.8308,0.6169,0.3869,0.2293,0.3839
1051.1119,17.51853167,-4.978,-2.3055,-2.0031,-1.9274,-1.5458,-1.6394,-2.0726,1.5049,0.8691,0.5709,0.4082,0.1653,0.2701
1052.4421,17.54070167,-5.715,-2.283,-2.0225,-1.8368,-1.5417,-1.5954,-1.7847,1.4845,0.8198,0.6119,0.425,0.1907,0.2243
1053.8019,17.563365,-5.5547,-2.3768,-2.1949,-1.9229,-1.5392,-1.6238,-2.0359,1.5223,0.8498,0.5656,0.441,0.1362,0.2232
1055.2641,17.587735,-5.1315,-2.2271,-1.8612,-1.8892,-1.4841,-1.7727,-1.6593,1.5669,0.8239,0.6131,0.3962,0.1303,0.3374
1056.6032,17.61005333,-5.153,-2.3227,-2.0121,-1.9034,-1.5913,-1.7577,-1.9118,1.5868,0.8253,0.5363,0.4208,0.2167,0.4115
1057.9645,17.63274167,-5.8218,-2.1854,-2.0703,-1.9323,-1.5757,-1.6719,-1.8589,1.517,0.8735,0.5965,0.4026,0.1284,0.7343
1059.3531,17.655885,-5.3715,-2.3552,-1.9923,-1.9454,-1.5912,-1.9176,-1.6357,1.5566,0.8107,0.5406,0.4361,0.2247,0.4497
