Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
124;14856.5;764.78;-162353.0;-191.374;36.9776;35.1224;12;31.09;20.9176;-2499.82;0.0;764.78
125;14856.5;764.78;-162353.0;-191.374;36.9822;35.1178;12;31.33;20.9165;-2499.82;0.0;764.78
126;14856.5;764.78;-162353.0;-191.374;36.9839;35.1161;12;31.57;20.918;-2499.82;0.0;764.78
127;14856.5;764.78;-162353.0;-191.374;36.9833;35.1167;12;31.81;20.9173;-2499.82;0.0;764.78
128;14856.5;764.78;-162353.0;-191.374;36.9813;35.1187;12;32.05;20.9196;-2499.82;0.0;764.78
129;14856.1;764.761;-162391.0;-191.418;36.9773;35.1227;12;32.3;20.9188;-2499.82;0.0;764.761
130;14849.7;764.433;-163027.0;-192.168;36.9725;35.1275;12;32.54;20.9211;-2499.82;0.0;764.433
131;14841.9;764.029;-163812.0;-193.093;36.9692;35.1308;12;32.78;20.9211;-2499.82;0.0;764.029
132;14834.4;763.644;-164560.0;-193.975;36.967;35.133;12;33.02;20.9207;-2499.81;0.0;763.644
133;14826.5;763.24;-165346.0;-194.901;36.968;35.132;12;33.27;20.9196;-2499.81;0.0;763.24
134;14818.7;762.835;-166131.0;-195.827;36.9714;35.1286;12;33.51;20.9196;-2499.81;0.0;762.835
135;14811.2;762.45;-166879.0;-196.708;36.9744;35.1256;12;33.75;20.92;-2499.81;0.0;762.45
136;14798.1;761.776;-168188.0;-198.251;36.9793;35.1207;12;34.25;20.9196;-2499.81;0.0;761.776
137;14798.1;761.776;-168188.0;-198.251;36.9858;35.1142;12;34.5;20.9188;-2499.82;0.0;761.776
138;14798.1;761.776;-168188.0;-198.251;36.9901;35.1099;12;34.74;20.9176;-2499.81;0.0;761.776
139;14798.1;761.776;-168188.0;-198.251;36.9929;35.1071;12;34.98;20.9188;-2499.82;0.0;761.776
140;14798.1;761.776;-168188.0;-198.251;36.9936;35.1064;12;35.22;20.9207;-2499.82;0.0;761.776
141;14798.1;761.776;-168188.0;-198.251;36.9912;35.1088;12;35.46;20.9215;-2499.81;0.0;761.776
142;14798.1;761.776;-168188.0;-198.251;36.9885;35.1115;12;35.7;20.9227;-2499.82;0.0;761.776
143;14791.4;761.43;-168861.0;-199.045;36.9846;35.1154;12;35.94;20.9215;-2499.81;0.0;761.43
144;14783.5;761.026;-169646.0;-199.971;36.9794;35.1206;12;36.18;20.9227;-2499.81;0.0;761.026
145;14776.1;760.641;-170394.0;-200.853;36.9774;35.1226;12;36.42;20.9219;-2499.81;0.0;760.641
146;14768.6;760.255;-171142.0;-201.734;36.9776;35.1224;12;36.66;20.9223;-2499.81;0.0;760.255
147;14760.7;759.851;-171928.0;-202.66;36.9791;35.1208;12;36.9;20.9196;-2499.81;0.0;759.851
148;14753.2;759.466;-172676.0;-203.542;36.9821;35.1179;12;37.14;20.9204;-2499.82;0.0;759.466
149;14746.5;759.12;-173349.0;-204.335;36.9873;35.1127;12;37.38;20.9211;-2499.82;0.0;759.12
150;14746.5;759.12;-173349.0;-204.335;36.993;35.1069;12;37.63;20.9227;-2499.81;0.0;759.12
151;14746.5;759.12;-173349.0;-204.335;36.9974;35.1026;12;37.87;20.9223;-2499.81;0.0;759.12
152;14746.5;759.12;-173349.0;-204.335;36.9999;35.1001;12;38.11;20.9234;-2499.81;0.0;759.12
153;14746.5;759.12;-173349.0;-204.335;36.9998;35.1002;12;38.35;20.9242;-2499.81;0.0;759.12
154;14746.5;759.12;-173349.0;-204.335;36.9978;35.1022;12;38.59;20.9242;-2499.82;0.0;759.12
155;14746.5;759.12;-173349.0;-204.335;36.9953;35.1047;12;38.83;20.9234;-2499.82;0.0;759.12
156;14746.5;759.12;-173349.0;-204.335;36.9913;35.1087;12;39.07;20.9238;-2499.82;0.0;759.12
157;14739.0;758.734;-174097.0;-205.217;36.9863;35.1137;12;39.31;20.9238;-2499.82;0.0;758.734
158;14731.6;758.349;-174845.0;-206.099;36.9838;35.1162;12;39.55;20.9223;-2499.82;0.0;758.349
159;14723.7;757.945;-175630.0;-207.024;36.984;35.116;12;39.79;20.9223;-2499.83;0.0;757.945
160;14716.2;757.56;-176378.0;-207.906;36.985;35.115;12;40.03;20.9215;-2499.83;0.0;757.56
161;14708.4;757.156;-177164.0;-208.832;36.9886;35.1114;12;40.27;20.9204;-2499.82;0.0;757.156
162;14702.0;756.828;-177800.0;-209.581;36.9935;35.1065;12;40.51;20.9196;-2499.82;0.0;756.828
163;14702.0;756.828;-177800.0;-209.581;36.9981;35.1019;12;40.76;20.9188;-2499.82;0.0;756.828
164;14702.0;756.828;-177800.0;-209.581;37.0015;35.0985;12;41.0;20.9169;-2499.82;0.0;756.828
165;14702.0;756.828;-177800.0;-209.581;37.0023;35.0977;12;41.49;20.9169;-2499.83;0.0;756.828
166;14702.0;756.828;-177800.0;-209.581;37.0009;35.0991;12;41.74;20.9176;-2499.83;0.0;756.828
167;14702.0;756.828;-177800.0;-209.581;36.9992;35.1008;12;41.99;20.918;-2499.83;0.0;756.828
168;14699.8;756.713;-178024.0;-209.846;36.9957;35.1043;12;42.25;20.918;-2499.83;0.0;756.713
169;14691.9;756.309;-178809.0;-210.772;36.9914;35.1086;12;42.49;20.9165;-2499.82;0.0;756.309
170;14684.4;755.924;-179557.0;-211.653;36.9875;35.1125;12;42.73;20.9169;-2499.82;0.0;755.924
171;14676.6;755.519;-180343.0;-212.579;36.9862;35.1138;12;42.97;20.9169;-2499.83;0.0;755.519
172;14669.5;755.153;-181054.0;-213.417;36.9874;35.1126;12;43.2;20.9176;-2499.82;0.0;755.153
173;14662.0;754.768;-181801.0;-214.298;36.9899;35.1101;12;43.44;20.9165;-2499.82;0.0;754.768
174;14658.6;754.595;-182138.0;-214.695;36.994;35.106;12;43.68;20.9157;-2499.82;0.0;754.595
175;14658.6;754.595;-182138.0;-214.695;37.0;35.1;12;43.92;20.9157;-2499.82;0.0;754.595
176;14657.1;754.518;-182288.0;-214.872;37.0047;35.0953;12;44.16;20.9161;-2499.82;0.0;754.518
177;14650.0;754.152;-182998.0;-215.709;37.0073;35.0927;12;44.4;20.9173;-2499.82;0.0;754.152
178;14642.9;753.787;-183709.0;-216.547;37.0086;35.0914;12;44.64;20.9161;-2499.82;0.0;753.787
179;14636.2;753.44;-184382.0;-217.34;37.0115;35.0885;12;44.88;20.9165;-2499.81;0.0;753.44
180;14635.1;753.382;-184494.0;-217.473;37.0165;35.0835;12;45.12;20.918;-2499.81;0.0;753.382
181;14634.7;753.363;-184532.0;-217.517;37.0215;35.0785;12;45.36;20.9176;-2499.81;0.0;753.363
182;14628.3;753.036;-185167.0;-218.266;37.0245;35.0755;12;45.6;20.9188;-2499.82;0.0;753.036
183;14622.0;752.708;-185803.0;-219.016;37.026;35.074;12;45.84;20.9219;-2499.82;0.0;752.708
184;14616.7;752.439;-186327.0;-219.633;37.0284;35.0716;12;46.08;20.9204;-2499.82;0.0;752.439
185;14616.7;752.439;-186327.0;-219.633;37.0324;35.0676;12;46.32;20.9211;-2499.82;0.0;752.439
186;14614.5;752.323;-186551.0;-219.897;37.0352;35.0648;12;46.56;20.9219;-2499.82;0.0;752.323
187;14608.5;752.015;-187150.0;-220.603;37.0364;35.0635;12;46.8;20.9211;-2499.83;0.0;752.015
188;14602.5;751.707;-187748.0;-221.308;37.038;35.062;12;47.04;20.9215;-2499.82;0.0;751.707
